k_s_per_km,kPk_pi_p1_2,kPk_pi_p2_2,kPk_pi_p7_2,kPk_pi_p8_2,kPk_pi_p9_2
1.185088e-01,3.242360e-10,2.704829e-10,2.618397e-10,3.411089e-10,2.311977e-10
1.189203e-01,3.094604e-10,2.572027e-10,2.615643e-10,3.271260e-10,2.270089e-10
1.193317e-01,2.937829e-10,2.399914e-10,2.625090e-10,3.210629e-10,2.237992e-10
1.197432e-01,2.763621e-10,2.226905e-10,2.653584e-10,3.178826e-10,2.211799e-10
1.201547e-01,2.584862e-10,2.103520e-10,2.679694e-10,3.167429e-10,2.170310e-10
1.205662e-01,2.438752e-10,2.046780e-10,2.726685e-10,3.110770e-10,2.105469e-10
1.209777e-01,2.299648e-10,2.041870e-10,2.761477e-10,3.081503e-10,2.019032e-10
1.213892e-01,2.199801e-10,2.063434e-10,2.785451e-10,3.057334e-10,1.936559e-10
1.218007e-01,2.138267e-10,2.084364e-10,2.813233e-10,3.040928e-10,1.852570e-10
1.222122e-01,2.088488e-10,2.078288e-10,2.806601e-10,3.049900e-10,1.799894e-10
1.226237e-01,2.079221e-10,2.045519e-10,2.787805e-10,2.996686e-10,1.776846e-10
1.230351e-01,2.072036e-10,2.000231e-10,2.736210e-10,2.930410e-10,1.772176e-10
1.234466e-01,2.062807e-10,1.934586e-10,2.659649e-10,2.822191e-10,1.784842e-10
1.238581e-01,2.063288e-10,1.841395e-10,2.555844e-10,2.716042e-10,1.790162e-10
1.242696e-01,2.033232e-10,1.725781e-10,2.418487e-10,2.594606e-10,1.775056e-10
1.246811e-01,1.997768e-10,1.608872e-10,2.257441e-10,2.464957e-10,1.728322e-10
1.250926e-01,1.953147e-10,1.516788e-10,2.086063e-10,2.344472e-10,1.648622e-10
1.255041e-01,1.883904e-10,1.464999e-10,1.908622e-10,2.208299e-10,1.549171e-10
1.259156e-01,1.826465e-10,1.453139e-10,1.737366e-10,2.089593e-10,1.436835e-10
1.263271e-01,1.762644e-10,1.463160e-10,1.588342e-10,1.981699e-10,1.348265e-10
1.267385e-01,1.698918e-10,1.465360e-10,1.448580e-10,1.911971e-10,1.271923e-10
1.271500e-01,1.654453e-10,1.444393e-10,1.348615e-10,1.840261e-10,1.223488e-10
1.275615e-01,1.603165e-10,1.396364e-10,1.279345e-10,1.775733e-10,1.214067e-10
1.279730e-01,1.561652e-10,1.335682e-10,1.237729e-10,1.744058e-10,1.206951e-10
1.283845e-01,1.525536e-10,1.269506e-10,1.231413e-10,1.728789e-10,1.206996e-10
1.287960e-01,1.478430e-10,1.202339e-10,1.244011e-10,1.733726e-10,1.201526e-10
1.292075e-01,1.439302e-10,1.136056e-10,1.276218e-10,1.727725e-10,1.187578e-10
1.296190e-01,1.393099e-10,1.076686e-10,1.311605e-10,1.725768e-10,1.162229e-10
1.300305e-01,1.343651e-10,1.033308e-10,1.345625e-10,1.702293e-10,1.133006e-10
1.304419e-01,1.301904e-10,1.016867e-10,1.380148e-10,1.668371e-10,1.103200e-10
1.308534e-01,1.255956e-10,1.026713e-10,1.405517e-10,1.640194e-10,1.075553e-10
1.312649e-01,1.218830e-10,1.046880e-10,1.414811e-10,1.598077e-10,1.060005e-10
1.316764e-01,1.188681e-10,1.060426e-10,1.416191e-10,1.566153e-10,1.053604e-10
1.320879e-01,1.160038e-10,1.049862e-10,1.404121e-10,1.508168e-10,1.041720e-10
1.324994e-01,1.141720e-10,1.017635e-10,1.373492e-10,1.446695e-10,1.021196e-10
1.329109e-01,1.123285e-10,9.643994e-11,1.343125e-10,1.401557e-10,9.881826e-11
1.333224e-01,1.105385e-10,9.068085e-11,1.297548e-10,1.330943e-10,9.399234e-11
1.337338e-01,1.088015e-10,8.552011e-11,1.251146e-10,1.282540e-10,8.784076e-11
1.341453e-01,1.062250e-10,8.092223e-11,1.197135e-10,1.230223e-10,8.189632e-11
1.345568e-01,1.034030e-10,7.706313e-11,1.136678e-10,1.192274e-10,7.664252e-11
1.349683e-01,9.984000e-11,7.402918e-11,1.074538e-10,1.144161e-10,7.319646e-11
1.353798e-01,9.573015e-11,7.236720e-11,1.012270e-10,1.101112e-10,7.174211e-11
1.357913e-01,9.166034e-11,7.209694e-11,9.484063e-11,1.062554e-10,7.179975e-11
1.362028e-01,8.737871e-11,7.252404e-11,8.847191e-11,1.030992e-10,7.272334e-11
1.366143e-01,8.375008e-11,7.265681e-11,8.229052e-11,1.005879e-10,7.415250e-11
1.370258e-01,8.080864e-11,7.157370e-11,7.659593e-11,9.750459e-11,7.542911e-11
1.374372e-01,7.851298e-11,6.894491e-11,7.203931e-11,9.511132e-11,7.515697e-11
1.378487e-01,7.739198e-11,6.540422e-11,6.776409e-11,9.303036e-11,7.335947e-11
1.382602e-01,7.669159e-11,6.152139e-11,6.464406e-11,9.198956e-11,7.040311e-11
1.386717e-01,7.647659e-11,5.837577e-11,6.281441e-11,9.069014e-11,6.680122e-11
1.390832e-01,7.651329e-11,5.651822e-11,6.202539e-11,8.873360e-11,6.290117e-11
1.394947e-01,7.600703e-11,5.499840e-11,6.265218e-11,8.810253e-11,5.982861e-11
1.399062e-01,7.529653e-11,5.407809e-11,6.379726e-11,8.569670e-11,5.775185e-11
1.403177e-01,7.387081e-11,5.322256e-11,6.544312e-11,8.449892e-11,5.644824e-11
1.407292e-01,7.167557e-11,5.288283e-11,6.752491e-11,8.278667e-11,5.578475e-11
1.411406e-01,6.924109e-11,5.238242e-11,6.942653e-11,8.140132e-11,5.522675e-11
1.415521e-01,6.620081e-11,5.156351e-11,7.099580e-11,7.963791e-11,5.425209e-11
1.419636e-01,6.315443e-11,5.008251e-11,7.206327e-11,7.702224e-11,5.290265e-11
1.423751e-01,6.032914e-11,4.755225e-11,7.227019e-11,7.418670e-11,5.114946e-11
1.427866e-01,5.753755e-11,4.445398e-11,7.161108e-11,7.130993e-11,4.884895e-11
1.431981e-01,5.538319e-11,4.146769e-11,7.021361e-11,6.870190e-11,4.665329e-11
1.436096e-01,5.356153e-11,3.925397e-11,6.789236e-11,6.605993e-11,4.511408e-11
1.440211e-01,5.203673e-11,3.817692e-11,6.513524e-11,6.360170e-11,4.423692e-11
1.444326e-01,5.102534e-11,3.774425e-11,6.188712e-11,6.098273e-11,4.393342e-11
1.448440e-01,4.999509e-11,3.807944e-11,5.829691e-11,5.836881e-11,4.430532e-11
1.452555e-01,4.910652e-11,3.827732e-11,5.476112e-11,5.671079e-11,4.450810e-11
1.456670e-01,4.827141e-11,3.827169e-11,5.125411e-11,5.481922e-11,4.391715e-11
1.460785e-01,4.719436e-11,3.804474e-11,4.796556e-11,5.331402e-11,4.313526e-11
1.464900e-01,4.619939e-11,3.754045e-11,4.522476e-11,5.189328e-11,4.146790e-11
1.469015e-01,4.509440e-11,3.647066e-11,4.266067e-11,5.111439e-11,3.929998e-11
1.473130e-01,4.396118e-11,3.469894e-11,4.043975e-11,5.042235e-11,3.709591e-11
1.477245e-01,4.302478e-11,3.252333e-11,3.858855e-11,4.978446e-11,3.520344e-11
1.481360e-01,4.207735e-11,3.042651e-11,3.709935e-11,4.949876e-11,3.377907e-11
1.485474e-01,4.130876e-11,2.869467e-11,3.612693e-11,4.906661e-11,3.301627e-11
1.489589e-01,4.064678e-11,2.751808e-11,3.532109e-11,4.841475e-11,3.320459e-11
1.493704e-01,3.991488e-11,2.719806e-11,3.479541e-11,4.764249e-11,3.331575e-11
1.497819e-01,3.921807e-11,2.719070e-11,3.447649e-11,4.677193e-11,3.354472e-11
1.501934e-01,3.830570e-11,2.708624e-11,3.462653e-11,4.607390e-11,3.323929e-11
1.506049e-01,3.722174e-11,2.665297e-11,3.505195e-11,4.498775e-11,3.244884e-11
1.510164e-01,3.597938e-11,2.625917e-11,3.545107e-11,4.371500e-11,3.119212e-11
1.514279e-01,3.453069e-11,2.555232e-11,3.600024e-11,4.204106e-11,2.956193e-11
1.518394e-01,3.306040e-11,2.460933e-11,3.655712e-11,4.027485e-11,2.806103e-11
1.522508e-01,3.161923e-11,2.368637e-11,3.717979e-11,3.861003e-11,2.680390e-11
1.526623e-01,3.028310e-11,2.271376e-11,3.749844e-11,3.715651e-11,2.608046e-11
1.530738e-01,2.923742e-11,2.168405e-11,3.751682e-11,3.574230e-11,2.584949e-11
1.534853e-01,2.840493e-11,2.097525e-11,3.731308e-11,3.453325e-11,2.590646e-11
1.538968e-01,2.786969e-11,2.083184e-11,3.676771e-11,3.345467e-11,2.614014e-11
1.543083e-01,2.757048e-11,2.101591e-11,3.580296e-11,3.219223e-11,2.630570e-11
1.547198e-01,2.735849e-11,2.123579e-11,3.445571e-11,3.127811e-11,2.608412e-11
1.551313e-01,2.724318e-11,2.135045e-11,3.285388e-11,3.087793e-11,2.559720e-11
1.555428e-01,2.702715e-11,2.133343e-11,3.111491e-11,3.021328e-11,2.458458e-11
1.559542e-01,2.666054e-11,2.069331e-11,2.933807e-11,2.994002e-11,2.350885e-11
1.563657e-01,2.613786e-11,1.975553e-11,2.746045e-11,2.941847e-11,2.238650e-11
1.567772e-01,2.535549e-11,1.892570e-11,2.583372e-11,2.920531e-11,2.156866e-11
1.571887e-01,2.443889e-11,1.800627e-11,2.426287e-11,2.860212e-11,2.111968e-11
1.576002e-01,2.341168e-11,1.701735e-11,2.317854e-11,2.823601e-11,2.079498e-11
1.580117e-01,2.232283e-11,1.614599e-11,2.225392e-11,2.774184e-11,2.069479e-11
1.584232e-01,2.134456e-11,1.558888e-11,2.168363e-11,2.699990e-11,2.059051e-11
1.588347e-01,2.046271e-11,1.524768e-11,2.133395e-11,2.624565e-11,2.039351e-11
1.592462e-01,1.977316e-11,1.508235e-11,2.122475e-11,2.544644e-11,1.991629e-11
1.596576e-01,1.930212e-11,1.513911e-11,2.142124e-11,2.460838e-11,1.920194e-11
1.600691e-01,1.896908e-11,1.523582e-11,2.167308e-11,2.388906e-11,1.849105e-11
1.604806e-01,1.879081e-11,1.507107e-11,2.195462e-11,2.310915e-11,1.773120e-11
1.608921e-01,1.867677e-11,1.464165e-11,2.237294e-11,2.228336e-11,1.731521e-11
1.613036e-01,1.853480e-11,1.420767e-11,2.267868e-11,2.150990e-11,1.698337e-11
1.617151e-01,1.837225e-11,1.376537e-11,2.302408e-11,2.088226e-11,1.695461e-11
1.621266e-01,1.808377e-11,1.336598e-11,2.314914e-11,2.009012e-11,1.692317e-11
1.625381e-01,1.770371e-11,1.298634e-11,2.337264e-11,1.989969e-11,1.698194e-11
1.629496e-01,1.724563e-11,1.293637e-11,2.336854e-11,1.929995e-11,1.684111e-11
1.633610e-01,1.669939e-11,1.275821e-11,2.328400e-11,1.893388e-11,1.633509e-11
1.637725e-01,1.615139e-11,1.264101e-11,2.307691e-11,1.843665e-11,1.559490e-11
1.641840e-01,1.560369e-11,1.260394e-11,2.281964e-11,1.807751e-11,1.463416e-11
1.645955e-01,1.507887e-11,1.258454e-11,2.239033e-11,1.776069e-11,1.357914e-11
1.650070e-01,1.462111e-11,1.240043e-11,2.182421e-11,1.748547e-11,1.264880e-11
1.654185e-01,1.418637e-11,1.197805e-11,2.119340e-11,1.731818e-11,1.199759e-11
1.658300e-01,1.379156e-11,1.146883e-11,2.046473e-11,1.704019e-11,1.163659e-11
1.662415e-01,1.341521e-11,1.089370e-11,1.970502e-11,1.666271e-11,1.150296e-11
1.666530e-01,1.302276e-11,1.017168e-11,1.880048e-11,1.641789e-11,1.158234e-11
1.670644e-01,1.263718e-11,9.669029e-12,1.794653e-11,1.617170e-11,1.161718e-11
1.674759e-01,1.223545e-11,9.404779e-12,1.706953e-11,1.578502e-11,1.172632e-11
1.678874e-01,1.183513e-11,9.276388e-12,1.636880e-11,1.553093e-11,1.150036e-11
1.682989e-01,1.146422e-11,9.167767e-12,1.564143e-11,1.529431e-11,1.119546e-11
1.687104e-01,1.112807e-11,9.218826e-12,1.509547e-11,1.495773e-11,1.084723e-11
1.691219e-01,1.085934e-11,9.355858e-12,1.469323e-11,1.469201e-11,1.034490e-11
1.695334e-01,1.066387e-11,9.391423e-12,1.442400e-11,1.433759e-11,9.951328e-12
1.699449e-01,1.052866e-11,9.367702e-12,1.429452e-11,1.400251e-11,9.690724e-12
1.703563e-01,1.046150e-11,9.324545e-12,1.425984e-11,1.365828e-11,9.574787e-12
1.707678e-01,1.040949e-11,9.119402e-12,1.434486e-11,1.336354e-11,9.491160e-12
1.711793e-01,1.035712e-11,8.756788e-12,1.448978e-11,1.313045e-11,9.398234e-12
1.715908e-01,1.026743e-11,8.406384e-12,1.461581e-11,1.284009e-11,9.358704e-12
1.720023e-01,1.010547e-11,8.094960e-12,1.479604e-11,1.255624e-11,9.243104e-12
1.724138e-01,9.865527e-12,7.900537e-12,1.487491e-11,1.229771e-11,9.015219e-12
1.728253e-01,9.544780e-12,7.608550e-12,1.494396e-11,1.207560e-11,8.753507e-12
1.732368e-01,9.146628e-12,7.544538e-12,1.484826e-11,1.183862e-11,8.559991e-12
1.736483e-01,8.725593e-12,7.424816e-12,1.478021e-11,1.156604e-11,8.432004e-12
1.740597e-01,8.287468e-12,7.211205e-12,1.452798e-11,1.126795e-11,8.472959e-12
1.744712e-01,7.891952e-12,7.060787e-12,1.429723e-11,1.113622e-11,8.579772e-12
1.748827e-01,7.558428e-12,6.907640e-12,1.393515e-11,1.091064e-11,8.877321e-12
1.752942e-01,7.303702e-12,6.753693e-12,1.359693e-11,1.072528e-11,9.134861e-12
1.757057e-01,7.142065e-12,6.518861e-12,1.322269e-11,1.049045e-11,9.324993e-12
1.761172e-01,7.050815e-12,6.341379e-12,1.283457e-11,1.030054e-11,9.387099e-12
1.765287e-01,7.012239e-12,6.217178e-12,1.249272e-11,1.017025e-11,9.309554e-12
1.769402e-01,6.998712e-12,6.078790e-12,1.218047e-11,1.002457e-11,9.117919e-12
1.773517e-01,6.974145e-12,6.022705e-12,1.189475e-11,9.893415e-12,8.838151e-12
1.777631e-01,6.916809e-12,6.066416e-12,1.166902e-11,9.782959e-12,8.586697e-12
1.781746e-01,6.812098e-12,6.083086e-12,1.145965e-11,9.640550e-12,8.439577e-12
1.785861e-01,6.645759e-12,6.065335e-12,1.133103e-11,9.467040e-12,8.376559e-12
1.789976e-01,6.437251e-12,5.948755e-12,1.119921e-11,9.340592e-12,8.386883e-12
1.794091e-01,6.188458e-12,5.866258e-12,1.119308e-11,9.199412e-12,8.513374e-12
1.798206e-01,5.930522e-12,5.639092e-12,1.115322e-11,9.085903e-12,8.641945e-12
1.802321e-01,5.680046e-12,5.407114e-12,1.123779e-11,8.976674e-12,8.757308e-12
1.806436e-01,5.457585e-12,5.198083e-12,1.127883e-11,8.830530e-12,8.719090e-12
1.810551e-01,5.276238e-12,4.975433e-12,1.140426e-11,8.753297e-12,8.609641e-12
1.814665e-01,5.139850e-12,4.783363e-12,1.153956e-11,8.667718e-12,8.413870e-12
1.818780e-01,5.039158e-12,4.638180e-12,1.169678e-11,8.605939e-12,8.193186e-12
1.822895e-01,4.974005e-12,4.572977e-12,1.186534e-11,8.552967e-12,8.000706e-12
1.827010e-01,4.917973e-12,4.573367e-12,1.201693e-11,8.504956e-12,7.867984e-12
1.831125e-01,4.865274e-12,4.589350e-12,1.216109e-11,8.499196e-12,7.794576e-12
1.835240e-01,4.800215e-12,4.625803e-12,1.226381e-11,8.476748e-12,7.727242e-12
1.839355e-01,4.714755e-12,4.629118e-12,1.233049e-11,8.469510e-12,7.710790e-12
1.843470e-01,4.610890e-12,4.629289e-12,1.235308e-11,8.431743e-12,7.637593e-12
1.847585e-01,4.489279e-12,4.553344e-12,1.230175e-11,8.391383e-12,7.500213e-12
1.851699e-01,4.357300e-12,4.510276e-12,1.221746e-11,8.397431e-12,7.357203e-12
1.855814e-01,4.227567e-12,4.418311e-12,1.204426e-11,8.343681e-12,7.096932e-12
1.859929e-01,4.102740e-12,4.367656e-12,1.184375e-11,8.322929e-12,6.860872e-12
1.864044e-01,3.990284e-12,4.238261e-12,1.159256e-11,8.313123e-12,6.660706e-12
1.868159e-01,3.892985e-12,4.151060e-12,1.131988e-11,8.267290e-12,6.533457e-12
1.872274e-01,3.803996e-12,4.056700e-12,1.102240e-11,8.219429e-12,6.486376e-12
1.876389e-01,3.721356e-12,3.950985e-12,1.073363e-11,8.166017e-12,6.496629e-12
1.880504e-01,3.637279e-12,3.840957e-12,1.045592e-11,8.114808e-12,6.516994e-12
1.884619e-01,3.545112e-12,3.713170e-12,1.019691e-11,8.069405e-12,6.489810e-12
1.888733e-01,3.444659e-12,3.567930e-12,9.983131e-12,8.015209e-12,6.391439e-12
1.892848e-01,3.332636e-12,3.392737e-12,9.801813e-12,7.960346e-12,6.229509e-12
1.896963e-01,3.215749e-12,3.191804e-12,9.668406e-12,7.894129e-12,5.980019e-12
1.901078e-01,3.099356e-12,3.062132e-12,9.581686e-12,7.842687e-12,5.679697e-12
1.905193e-01,2.990524e-12,2.904469e-12,9.538897e-12,7.770208e-12,5.360350e-12
1.909308e-01,2.898299e-12,2.832604e-12,9.532113e-12,7.739623e-12,5.124931e-12
1.913423e-01,2.826235e-12,2.762932e-12,9.555377e-12,7.666460e-12,4.952473e-12
1.917538e-01,2.777028e-12,2.753536e-12,9.599829e-12,7.629380e-12,4.893525e-12
1.921653e-01,2.747171e-12,2.739387e-12,9.653301e-12,7.565764e-12,4.896116e-12
1.925767e-01,2.732068e-12,2.769812e-12,9.702560e-12,7.516735e-12,4.939812e-12
1.929882e-01,2.721335e-12,2.785199e-12,9.753038e-12,7.490981e-12,4.969775e-12
1.933997e-01,2.707669e-12,2.807093e-12,9.791696e-12,7.459371e-12,4.947879e-12
1.938112e-01,2.679397e-12,2.812161e-12,9.813564e-12,7.451321e-12,4.877001e-12
1.942227e-01,2.635694e-12,2.789333e-12,9.812416e-12,7.447857e-12,4.757873e-12
1.946342e-01,2.568055e-12,2.760873e-12,9.780473e-12,7.429819e-12,4.603691e-12
1.950457e-01,2.484200e-12,2.706533e-12,9.725636e-12,7.456695e-12,4.462648e-12
1.954572e-01,2.384183e-12,2.693310e-12,9.639429e-12,7.445189e-12,4.345160e-12
1.958687e-01,2.279959e-12,2.634191e-12,9.528916e-12,7.488223e-12,4.284495e-12
1.962801e-01,2.177663e-12,2.590630e-12,9.392179e-12,7.467283e-12,4.291883e-12
1.966916e-01,2.087075e-12,2.583208e-12,9.237324e-12,7.542108e-12,4.315626e-12
1.971031e-01,2.010972e-12,2.522406e-12,9.063181e-12,7.536500e-12,4.364363e-12
1.975146e-01,1.956711e-12,2.489679e-12,8.885927e-12,7.572232e-12,4.369077e-12
1.979261e-01,1.918130e-12,2.437705e-12,8.709892e-12,7.575113e-12,4.351641e-12
1.983376e-01,1.895013e-12,2.411561e-12,8.539453e-12,7.605671e-12,4.278931e-12
1.987491e-01,1.879873e-12,2.336936e-12,8.380636e-12,7.616141e-12,4.181895e-12
1.991606e-01,1.865858e-12,2.270005e-12,8.236337e-12,7.625351e-12,4.076470e-12
1.995721e-01,1.847126e-12,2.230463e-12,8.109004e-12,7.639036e-12,3.980895e-12
1.999835e-01,1.818891e-12,2.180721e-12,7.997438e-12,7.641058e-12,3.926112e-12
2.003950e-01,1.780356e-12,2.137007e-12,7.900314e-12,7.644215e-12,3.920199e-12
2.008065e-01,1.731541e-12,2.126481e-12,7.819862e-12,7.644686e-12,3.944995e-12
2.012180e-01,1.675595e-12,2.128477e-12,7.751779e-12,7.623587e-12,3.985156e-12
2.016295e-01,1.616522e-12,2.111011e-12,7.698583e-12,7.627583e-12,4.008402e-12
2.020410e-01,1.559952e-12,2.094574e-12,7.646131e-12,7.583598e-12,3.995742e-12
2.024525e-01,1.506048e-12,2.094022e-12,7.608438e-12,7.593452e-12,3.950796e-12
2.028640e-01,1.463338e-12,2.101519e-12,7.569226e-12,7.538310e-12,3.850676e-12
2.032755e-01,1.426212e-12,2.051378e-12,7.541904e-12,7.534735e-12,3.773573e-12
2.036869e-01,1.398797e-12,2.051777e-12,7.511649e-12,7.475388e-12,3.714125e-12
2.040984e-01,1.374760e-12,2.027323e-12,7.487013e-12,7.447252e-12,3.703138e-12
2.045099e-01,1.354137e-12,2.000444e-12,7.461878e-12,7.382968e-12,3.751841e-12
2.049214e-01,1.331056e-12,1.985909e-12,7.437936e-12,7.330182e-12,3.848653e-12
2.053329e-01,1.306398e-12,1.993977e-12,7.414106e-12,7.263882e-12,3.981226e-12
2.057444e-01,1.276666e-12,2.028116e-12,7.391693e-12,7.179222e-12,4.124097e-12
2.061559e-01,1.244277e-12,2.060395e-12,7.373289e-12,7.107283e-12,4.242974e-12
2.065674e-01,1.208212e-12,2.092878e-12,7.356088e-12,6.995755e-12,4.319592e-12
2.069788e-01,1.172968e-12,2.177853e-12,7.347552e-12,6.911608e-12,4.341528e-12
2.073903e-01,1.139353e-12,2.217429e-12,7.339317e-12,6.793495e-12,4.310029e-12
2.078018e-01,1.109122e-12,2.298107e-12,7.347818e-12,6.697125e-12,4.267408e-12
2.082133e-01,1.084465e-12,2.361396e-12,7.358194e-12,6.595006e-12,4.195180e-12
2.086248e-01,1.064206e-12,2.458520e-12,7.385212e-12,6.486498e-12,4.162829e-12
2.090363e-01,1.046947e-12,2.527044e-12,7.419007e-12,6.401737e-12,4.144596e-12
2.094478e-01,1.030715e-12,2.583390e-12,7.463990e-12,6.307961e-12,4.161938e-12
2.098593e-01,1.013533e-12,2.672913e-12,7.517951e-12,6.235175e-12,4.193282e-12
2.102708e-01,9.929924e-13,2.746137e-12,7.581388e-12,6.167637e-12,4.223048e-12
2.106822e-01,9.683330e-13,2.812295e-12,7.654666e-12,6.120192e-12,4.236777e-12
2.110937e-01,9.386327e-13,2.882313e-12,7.733236e-12,6.078924e-12,4.219990e-12
2.115052e-01,9.058531e-13,2.948867e-12,7.818604e-12,6.049653e-12,4.172706e-12
2.119167e-01,8.705907e-13,3.003795e-12,7.910887e-12,6.042070e-12,4.106493e-12
2.123282e-01,8.369945e-13,3.037686e-12,8.003818e-12,6.031079e-12,4.030925e-12
2.127397e-01,8.062444e-13,3.079207e-12,8.104251e-12,6.056557e-12,3.961606e-12
2.131512e-01,7.803316e-13,3.147713e-12,8.196728e-12,6.060035e-12,3.918959e-12
2.135627e-01,7.613641e-13,3.175285e-12,8.300860e-12,6.114292e-12,3.891102e-12
2.139742e-01,7.482889e-13,3.221719e-12,8.391327e-12,6.131988e-12,3.891654e-12
2.143856e-01,7.406229e-13,3.281497e-12,8.491039e-12,6.197221e-12,3.899160e-12
2.147971e-01,7.362930e-13,3.344189e-12,8.577287e-12,6.235506e-12,3.897694e-12
2.152086e-01,7.328132e-13,3.406216e-12,8.668855e-12,6.297425e-12,3.894991e-12
2.156201e-01,7.278053e-13,3.479253e-12,8.751399e-12,6.341865e-12,3.861613e-12
2.160316e-01,7.192165e-13,3.570643e-12,8.832557e-12,6.396335e-12,3.835054e-12
2.164431e-01,7.059454e-13,3.638211e-12,8.906570e-12,6.439440e-12,3.801720e-12
2.168546e-01,6.877032e-13,3.689830e-12,8.973021e-12,6.482364e-12,3.790574e-12
2.172661e-01,6.653479e-13,3.749418e-12,9.031984e-12,6.525294e-12,3.813976e-12
2.176776e-01,6.403782e-13,3.804180e-12,9.078615e-12,6.553984e-12,3.861330e-12
2.180890e-01,6.149797e-13,3.842752e-12,9.113597e-12,6.590792e-12,3.956219e-12
2.185005e-01,5.909428e-13,3.866394e-12,9.133852e-12,6.611108e-12,4.060528e-12
2.189120e-01,5.703295e-13,3.886993e-12,9.141975e-12,6.635167e-12,4.185191e-12
2.193235e-01,5.528919e-13,3.889920e-12,9.136593e-12,6.661379e-12,4.295540e-12
2.197350e-01,5.403353e-13,3.849807e-12,9.120341e-12,6.668127e-12,4.392319e-12
2.201465e-01,5.307727e-13,3.822609e-12,9.098279e-12,6.702715e-12,4.463572e-12
2.205580e-01,5.238225e-13,3.794565e-12,9.070314e-12,6.709672e-12,4.517874e-12
2.209695e-01,5.174748e-13,3.739514e-12,9.046702e-12,6.745400e-12,4.561754e-12
2.213810e-01,5.107956e-13,3.662627e-12,9.025515e-12,6.765055e-12,4.609262e-12
2.217924e-01,5.022452e-13,3.577757e-12,9.015182e-12,6.801561e-12,4.671416e-12
2.222039e-01,4.919555e-13,3.472670e-12,9.013310e-12,6.836466e-12,4.748738e-12
2.226154e-01,4.790101e-13,3.349337e-12,9.023990e-12,6.876269e-12,4.847627e-12
2.230269e-01,4.648596e-13,3.226082e-12,9.047695e-12,6.921673e-12,4.956157e-12
2.234384e-01,4.498139e-13,3.110933e-12,9.082723e-12,6.962854e-12,5.066850e-12
2.238499e-01,4.354717e-13,2.990587e-12,9.133253e-12,7.015425e-12,5.182356e-12
2.242614e-01,4.225026e-13,2.848822e-12,9.190652e-12,7.054448e-12,5.265686e-12
2.246729e-01,4.113476e-13,2.719980e-12,9.264915e-12,7.111167e-12,5.361485e-12
2.250844e-01,4.020549e-13,2.591277e-12,9.341736e-12,7.140544e-12,5.408615e-12
2.254958e-01,3.944810e-13,2.456198e-12,9.437112e-12,7.189832e-12,5.479377e-12
2.259073e-01,3.883373e-13,2.340240e-12,9.533281e-12,7.209215e-12,5.518829e-12
2.263188e-01,3.824048e-13,2.236692e-12,9.644991e-12,7.236592e-12,5.568484e-12
2.267303e-01,3.758442e-13,2.139333e-12,9.760537e-12,7.241723e-12,5.613941e-12
2.271418e-01,3.679912e-13,2.035141e-12,9.888037e-12,7.245415e-12,5.653276e-12
2.275533e-01,3.592418e-13,1.950298e-12,1.002154e-11,7.232892e-12,5.689432e-12
2.279648e-01,3.491359e-13,1.881070e-12,1.016322e-11,7.211094e-12,5.711296e-12
2.283763e-01,3.385003e-13,1.821158e-12,1.031126e-11,7.177470e-12,5.718820e-12
2.287878e-01,3.276241e-13,1.778737e-12,1.046212e-11,7.132152e-12,5.712469e-12
2.291992e-01,3.179425e-13,1.755232e-12,1.061443e-11,7.081048e-12,5.687898e-12
2.296107e-01,3.087863e-13,1.741548e-12,1.076304e-11,7.018162e-12,5.650678e-12
2.300222e-01,3.017821e-13,1.736843e-12,1.090366e-11,6.951557e-12,5.604207e-12
2.304337e-01,2.958094e-13,1.743759e-12,1.103381e-11,6.882266e-12,5.542852e-12
2.308452e-01,2.918415e-13,1.769675e-12,1.114414e-11,6.804037e-12,5.477026e-12
2.312567e-01,2.881248e-13,1.806308e-12,1.123720e-11,6.739202e-12,5.388087e-12
2.316682e-01,2.844828e-13,1.835391e-12,1.129917e-11,6.659783e-12,5.280843e-12
2.320797e-01,2.804607e-13,1.883342e-12,1.134152e-11,6.604109e-12,5.151673e-12
2.324912e-01,2.749554e-13,1.921258e-12,1.135372e-11,6.536287e-12,4.992432e-12
2.329026e-01,2.684453e-13,1.968486e-12,1.134608e-11,6.490807e-12,4.818304e-12
2.333141e-01,2.602067e-13,2.011984e-12,1.131336e-11,6.442477e-12,4.625716e-12
2.337256e-01,2.511968e-13,2.058033e-12,1.126238e-11,6.411348e-12,4.433962e-12
2.341371e-01,2.416997e-13,2.103847e-12,1.119394e-11,6.388596e-12,4.251421e-12
2.345486e-01,2.325555e-13,2.138853e-12,1.110916e-11,6.376372e-12,4.088599e-12
2.349601e-01,2.241346e-13,2.171092e-12,1.101129e-11,6.383860e-12,3.957539e-12
2.353716e-01,2.175496e-13,2.209609e-12,1.089812e-11,6.394613e-12,3.855913e-12
2.357831e-01,2.119689e-13,2.243137e-12,1.077372e-11,6.435608e-12,3.790280e-12
2.361946e-01,2.082116e-13,2.286582e-12,1.063415e-11,6.474549e-12,3.746995e-12
2.366060e-01,2.057579e-13,2.320611e-12,1.048293e-11,6.548912e-12,3.732120e-12
2.370175e-01,2.037393e-13,2.368082e-12,1.031716e-11,6.619365e-12,3.720015e-12
