k_s_per_km,kPk_pi_0,kPk_pi_1,kPk_pi_2,kPk_pi_n1,kPk_pi_n2
1.258252e-01,1.307766e-10,2.052062e-10,1.456668e-10,1.790228e-10,1.609504e-10
1.262682e-01,1.261024e-10,2.025869e-10,1.359478e-10,1.709882e-10,1.525049e-10
1.267113e-01,1.213690e-10,1.972972e-10,1.275124e-10,1.649242e-10,1.416010e-10
1.271543e-01,1.173928e-10,1.910963e-10,1.222982e-10,1.577204e-10,1.331084e-10
1.275974e-01,1.135027e-10,1.842539e-10,1.213281e-10,1.515427e-10,1.250079e-10
1.280404e-01,1.105289e-10,1.755540e-10,1.205816e-10,1.451734e-10,1.192549e-10
1.284835e-01,1.075191e-10,1.662966e-10,1.207336e-10,1.407990e-10,1.144571e-10
1.289265e-01,1.052221e-10,1.588509e-10,1.199099e-10,1.371686e-10,1.100446e-10
1.293695e-01,1.026963e-10,1.499092e-10,1.180935e-10,1.345041e-10,1.073895e-10
1.298126e-01,1.006401e-10,1.446408e-10,1.147714e-10,1.315187e-10,1.052265e-10
1.302556e-01,9.815912e-11,1.387900e-10,1.117811e-10,1.285641e-10,1.030915e-10
1.306987e-01,9.592910e-11,1.344091e-10,1.083059e-10,1.266462e-10,1.017872e-10
1.311417e-01,9.314313e-11,1.325764e-10,1.061565e-10,1.230856e-10,1.008586e-10
1.315848e-01,9.045785e-11,1.297082e-10,1.055955e-10,1.198415e-10,1.007846e-10
1.320278e-01,8.721550e-11,1.289120e-10,1.044582e-10,1.148924e-10,1.013005e-10
1.324709e-01,8.408823e-11,1.276883e-10,1.023482e-10,1.112151e-10,1.026681e-10
1.329139e-01,8.062261e-11,1.262827e-10,9.879419e-11,1.064513e-10,1.030569e-10
1.333570e-01,7.747051e-11,1.242875e-10,9.358562e-11,1.023679e-10,1.037194e-10
1.338000e-01,7.429337e-11,1.222992e-10,8.683145e-11,9.820703e-11,1.016568e-10
1.342431e-01,7.159674e-11,1.183299e-10,8.049853e-11,9.573325e-11,9.896721e-11
1.346861e-01,6.907673e-11,1.145454e-10,7.505316e-11,9.295069e-11,9.417687e-11
1.351291e-01,6.702937e-11,1.100091e-10,7.213849e-11,9.065568e-11,8.948586e-11
1.355722e-01,6.516789e-11,1.054444e-10,7.143790e-11,8.898422e-11,8.365272e-11
1.360152e-01,6.365129e-11,1.012848e-10,7.216953e-11,8.727628e-11,7.837678e-11
1.364583e-01,6.229048e-11,9.689326e-11,7.347760e-11,8.548575e-11,7.402433e-11
1.369013e-01,6.108254e-11,9.250647e-11,7.539416e-11,8.410756e-11,6.977856e-11
1.373444e-01,5.992048e-11,8.956086e-11,7.551857e-11,8.103356e-11,6.627289e-11
1.377874e-01,5.867825e-11,8.707126e-11,7.379240e-11,7.852282e-11,6.340314e-11
1.382305e-01,5.738071e-11,8.452848e-11,7.066307e-11,7.597054e-11,6.051633e-11
1.386735e-01,5.585669e-11,8.336130e-11,6.678547e-11,7.394542e-11,5.865405e-11
1.391166e-01,5.429634e-11,8.101316e-11,6.258450e-11,7.140631e-11,5.701026e-11
1.395596e-01,5.252022e-11,7.998313e-11,5.935557e-11,6.899905e-11,5.624404e-11
1.400027e-01,5.084918e-11,7.916450e-11,5.730534e-11,6.719308e-11,5.658558e-11
1.404457e-01,4.903630e-11,7.703976e-11,5.609995e-11,6.562244e-11,5.712205e-11
1.408888e-01,4.747963e-11,7.587249e-11,5.560730e-11,6.333306e-11,5.875282e-11
1.413318e-01,4.583037e-11,7.384599e-11,5.493778e-11,6.173406e-11,5.967711e-11
1.417748e-01,4.454049e-11,7.215906e-11,5.355892e-11,5.997044e-11,6.065115e-11
1.422179e-01,4.313982e-11,7.000110e-11,5.201871e-11,5.827389e-11,5.999309e-11
1.426609e-01,4.215112e-11,6.764098e-11,4.956910e-11,5.623512e-11,5.911000e-11
1.431040e-01,4.100182e-11,6.589026e-11,4.703052e-11,5.467432e-11,5.696792e-11
1.435470e-01,4.022360e-11,6.393061e-11,4.525463e-11,5.308597e-11,5.442873e-11
1.439901e-01,3.919668e-11,6.221660e-11,4.425978e-11,5.197264e-11,5.184637e-11
1.444331e-01,3.844764e-11,6.033296e-11,4.393305e-11,5.120095e-11,4.932593e-11
1.448762e-01,3.737383e-11,5.878236e-11,4.433449e-11,5.001865e-11,4.686140e-11
1.453192e-01,3.650581e-11,5.700235e-11,4.453726e-11,4.922297e-11,4.480452e-11
1.457623e-01,3.531729e-11,5.571347e-11,4.374723e-11,4.850603e-11,4.250475e-11
1.462053e-01,3.432083e-11,5.409753e-11,4.288985e-11,4.790371e-11,4.043725e-11
1.466484e-01,3.309614e-11,5.278034e-11,4.067677e-11,4.649245e-11,3.840706e-11
1.470914e-01,3.205964e-11,5.156845e-11,3.826699e-11,4.505582e-11,3.667274e-11
1.475344e-01,3.091247e-11,4.982500e-11,3.592589e-11,4.353735e-11,3.548647e-11
1.479775e-01,2.993959e-11,4.877668e-11,3.424194e-11,4.208135e-11,3.440493e-11
1.484205e-01,2.897166e-11,4.763773e-11,3.294824e-11,4.033986e-11,3.421802e-11
1.488636e-01,2.812933e-11,4.633243e-11,3.318578e-11,3.846358e-11,3.419008e-11
1.493066e-01,2.738345e-11,4.534565e-11,3.327323e-11,3.694327e-11,3.442095e-11
1.497497e-01,2.667688e-11,4.428788e-11,3.356855e-11,3.574251e-11,3.456556e-11
1.501927e-01,2.611446e-11,4.300370e-11,3.324064e-11,3.468322e-11,3.450355e-11
1.506358e-01,2.545929e-11,4.232296e-11,3.238949e-11,3.395214e-11,3.400582e-11
1.510788e-01,2.497919e-11,4.156867e-11,3.099581e-11,3.354768e-11,3.322579e-11
1.515219e-01,2.427323e-11,4.050518e-11,2.917584e-11,3.339841e-11,3.226266e-11
1.519649e-01,2.377488e-11,3.992553e-11,2.762037e-11,3.326340e-11,3.137946e-11
1.524080e-01,2.297671e-11,3.859437e-11,2.635497e-11,3.297827e-11,3.048265e-11
1.528510e-01,2.243672e-11,3.738759e-11,2.587676e-11,3.291552e-11,2.976352e-11
1.532940e-01,2.157648e-11,3.635698e-11,2.582255e-11,3.248342e-11,2.916126e-11
1.537371e-01,2.102235e-11,3.494782e-11,2.601692e-11,3.216020e-11,2.846754e-11
1.541801e-01,2.017684e-11,3.393622e-11,2.635871e-11,3.105077e-11,2.765028e-11
1.546232e-01,1.966081e-11,3.237919e-11,2.617548e-11,3.018568e-11,2.693928e-11
1.550662e-01,1.890782e-11,3.122464e-11,2.575652e-11,2.889997e-11,2.581014e-11
1.555093e-01,1.847720e-11,3.017738e-11,2.467216e-11,2.780753e-11,2.500864e-11
1.559523e-01,1.786976e-11,2.937507e-11,2.351403e-11,2.650785e-11,2.413655e-11
1.563954e-01,1.753182e-11,2.830918e-11,2.230550e-11,2.528687e-11,2.355355e-11
1.568384e-01,1.706905e-11,2.744399e-11,2.145055e-11,2.439827e-11,2.301402e-11
1.572815e-01,1.678736e-11,2.688738e-11,2.103202e-11,2.358119e-11,2.269687e-11
1.577245e-01,1.641826e-11,2.622699e-11,2.070253e-11,2.285927e-11,2.230644e-11
1.581676e-01,1.613469e-11,2.609610e-11,2.069060e-11,2.228427e-11,2.186999e-11
1.586106e-01,1.580987e-11,2.570911e-11,2.051713e-11,2.200002e-11,2.132882e-11
1.590537e-01,1.549205e-11,2.519281e-11,2.027270e-11,2.178079e-11,2.083360e-11
1.594967e-01,1.519511e-11,2.484775e-11,1.945249e-11,2.140931e-11,2.018991e-11
1.599397e-01,1.484297e-11,2.423625e-11,1.876265e-11,2.125581e-11,1.981674e-11
1.603828e-01,1.457802e-11,2.354256e-11,1.783264e-11,2.083974e-11,1.950049e-11
1.608258e-01,1.422294e-11,2.306300e-11,1.737317e-11,2.058881e-11,1.939107e-11
1.612689e-01,1.402052e-11,2.196948e-11,1.698580e-11,2.007536e-11,1.950869e-11
1.617119e-01,1.370267e-11,2.140635e-11,1.695485e-11,1.956021e-11,1.952803e-11
1.621550e-01,1.359090e-11,2.046143e-11,1.692100e-11,1.908041e-11,1.969718e-11
1.625980e-01,1.334430e-11,1.986213e-11,1.699147e-11,1.833545e-11,1.964814e-11
1.630411e-01,1.332005e-11,1.913835e-11,1.680198e-11,1.771184e-11,1.953422e-11
1.634841e-01,1.314801e-11,1.864964e-11,1.615543e-11,1.686274e-11,1.930996e-11
1.639272e-01,1.318260e-11,1.795170e-11,1.529423e-11,1.630040e-11,1.897473e-11
1.643702e-01,1.305398e-11,1.791967e-11,1.415556e-11,1.558331e-11,1.860501e-11
1.648133e-01,1.310168e-11,1.747726e-11,1.302190e-11,1.502585e-11,1.821971e-11
1.652563e-01,1.298142e-11,1.724730e-11,1.216860e-11,1.438150e-11,1.771588e-11
1.656993e-01,1.300392e-11,1.719297e-11,1.170153e-11,1.392355e-11,1.725559e-11
1.661424e-01,1.287268e-11,1.695606e-11,1.148138e-11,1.361164e-11,1.663139e-11
1.665854e-01,1.285665e-11,1.700699e-11,1.157784e-11,1.327673e-11,1.603740e-11
1.670285e-01,1.271672e-11,1.673718e-11,1.160734e-11,1.304968e-11,1.532323e-11
1.674715e-01,1.267148e-11,1.647022e-11,1.172874e-11,1.289454e-11,1.467792e-11
1.679146e-01,1.254198e-11,1.625479e-11,1.148543e-11,1.270400e-11,1.408434e-11
1.683576e-01,1.249030e-11,1.613678e-11,1.115117e-11,1.258866e-11,1.362473e-11
1.688007e-01,1.239287e-11,1.547208e-11,1.076943e-11,1.230819e-11,1.331082e-11
1.692437e-01,1.235326e-11,1.532578e-11,1.018391e-11,1.218098e-11,1.320305e-11
1.696868e-01,1.229693e-11,1.455243e-11,9.828171e-12,1.180320e-11,1.308276e-11
1.701298e-01,1.226277e-11,1.433592e-11,9.592260e-12,1.154137e-11,1.320547e-11
1.705729e-01,1.222533e-11,1.374470e-11,9.558077e-12,1.109936e-11,1.315368e-11
1.710159e-01,1.217258e-11,1.343359e-11,9.405978e-12,1.073502e-11,1.324323e-11
1.714590e-01,1.212135e-11,1.321228e-11,9.384979e-12,1.039589e-11,1.309521e-11
1.719020e-01,1.202075e-11,1.309985e-11,9.296666e-12,9.991488e-12,1.296799e-11
1.723450e-01,1.192569e-11,1.267140e-11,9.060093e-12,9.761214e-12,1.281628e-11
1.727881e-01,1.175760e-11,1.264157e-11,8.771085e-12,9.350583e-12,1.254351e-11
1.732311e-01,1.160881e-11,1.244444e-11,8.561764e-12,9.281334e-12,1.230123e-11
1.736742e-01,1.137795e-11,1.229284e-11,8.423948e-12,9.051971e-12,1.199920e-11
1.741172e-01,1.119065e-11,1.222544e-11,8.480269e-12,8.977282e-12,1.162840e-11
1.745603e-01,1.092024e-11,1.207641e-11,8.604816e-12,8.819455e-12,1.124002e-11
1.750033e-01,1.072543e-11,1.198276e-11,8.979257e-12,8.750653e-12,1.080222e-11
1.754464e-01,1.044729e-11,1.185052e-11,9.216274e-12,8.682182e-12,1.032437e-11
1.758894e-01,1.027701e-11,1.156622e-11,9.402015e-12,8.651678e-12,9.909741e-12
1.763325e-01,1.001677e-11,1.125227e-11,9.373001e-12,8.513457e-12,9.546651e-12
1.767755e-01,9.886515e-12,1.097757e-11,9.229744e-12,8.417372e-12,9.271789e-12
1.772186e-01,9.655102e-12,1.049016e-11,8.928897e-12,8.212332e-12,9.123096e-12
1.776616e-01,9.563126e-12,1.023421e-11,8.626866e-12,8.189282e-12,9.060616e-12
1.781046e-01,9.354363e-12,9.935733e-12,8.451547e-12,7.902650e-12,9.052736e-12
1.785477e-01,9.286304e-12,9.672232e-12,8.375780e-12,7.864597e-12,9.134678e-12
1.789907e-01,9.093303e-12,9.386095e-12,8.384762e-12,7.587956e-12,9.120234e-12
1.794338e-01,9.031517e-12,9.151339e-12,8.520966e-12,7.534678e-12,9.258654e-12
1.798768e-01,8.848063e-12,8.939542e-12,8.659523e-12,7.295946e-12,9.185527e-12
1.803199e-01,8.782098e-12,8.789003e-12,8.781472e-12,7.224017e-12,9.279425e-12
1.807629e-01,8.611868e-12,8.670115e-12,8.696099e-12,7.092112e-12,9.209712e-12
1.812060e-01,8.545271e-12,8.677219e-12,8.564991e-12,6.981806e-12,9.241533e-12
1.816490e-01,8.403766e-12,8.695813e-12,8.307998e-12,6.938342e-12,9.185172e-12
1.820921e-01,8.343635e-12,8.607361e-12,8.085845e-12,6.808769e-12,9.148208e-12
1.825351e-01,8.247670e-12,8.546266e-12,7.894778e-12,6.797328e-12,9.064635e-12
1.829782e-01,8.198096e-12,8.544874e-12,7.823216e-12,6.695290e-12,8.953553e-12
1.834212e-01,8.158304e-12,8.394447e-12,7.728744e-12,6.687002e-12,8.781527e-12
1.838643e-01,8.116367e-12,8.440893e-12,7.722272e-12,6.608192e-12,8.662636e-12
1.843073e-01,8.127216e-12,8.295168e-12,7.650836e-12,6.554587e-12,8.461060e-12
1.847503e-01,8.077575e-12,8.257510e-12,7.503064e-12,6.472674e-12,8.358036e-12
1.851934e-01,8.119691e-12,8.133880e-12,7.349034e-12,6.437844e-12,8.240288e-12
1.856364e-01,8.039595e-12,7.941866e-12,7.061196e-12,6.345535e-12,8.143552e-12
1.860795e-01,8.082726e-12,7.837000e-12,6.812210e-12,6.309440e-12,8.174409e-12
1.865225e-01,7.953776e-12,7.742851e-12,6.605635e-12,6.202202e-12,8.050825e-12
1.869656e-01,7.972457e-12,7.637517e-12,6.496629e-12,6.235248e-12,8.114913e-12
1.874086e-01,7.790175e-12,7.580939e-12,6.479279e-12,6.121235e-12,7.991770e-12
1.878517e-01,7.770887e-12,7.574305e-12,6.512662e-12,6.186025e-12,7.980134e-12
1.882947e-01,7.548983e-12,7.508886e-12,6.522320e-12,6.112580e-12,7.910194e-12
1.887378e-01,7.493388e-12,7.507223e-12,6.436163e-12,6.190622e-12,7.822844e-12
1.891808e-01,7.257024e-12,7.419908e-12,6.289945e-12,6.134865e-12,7.794928e-12
1.896239e-01,7.176783e-12,7.416131e-12,6.032451e-12,6.209268e-12,7.706561e-12
1.900669e-01,6.954198e-12,7.378819e-12,5.711633e-12,6.222019e-12,7.671083e-12
1.905099e-01,6.861301e-12,7.395866e-12,5.365728e-12,6.254320e-12,7.633876e-12
1.909530e-01,6.671719e-12,7.287680e-12,5.112231e-12,6.280014e-12,7.537075e-12
1.913960e-01,6.569353e-12,7.298994e-12,4.930435e-12,6.274923e-12,7.506968e-12
1.918391e-01,6.416806e-12,7.116902e-12,4.884726e-12,6.316752e-12,7.392271e-12
1.922821e-01,6.297737e-12,7.064107e-12,4.900194e-12,6.291451e-12,7.362336e-12
1.927252e-01,6.175202e-12,6.946019e-12,4.959783e-12,6.324893e-12,7.244929e-12
1.931682e-01,6.032665e-12,6.818277e-12,4.976614e-12,6.252476e-12,7.228287e-12
1.936113e-01,5.931654e-12,6.718487e-12,4.921614e-12,6.280352e-12,7.129733e-12
1.940543e-01,5.760049e-12,6.607504e-12,4.822747e-12,6.212699e-12,7.142773e-12
1.944974e-01,5.674889e-12,6.443150e-12,4.652047e-12,6.266718e-12,7.072061e-12
1.949404e-01,5.484203e-12,6.350383e-12,4.495453e-12,6.200916e-12,7.085147e-12
1.953835e-01,5.416572e-12,6.185899e-12,4.357409e-12,6.262530e-12,7.022989e-12
1.958265e-01,5.223442e-12,6.081207e-12,4.283782e-12,6.221722e-12,7.005962e-12
1.962695e-01,5.177517e-12,6.013992e-12,4.291271e-12,6.297488e-12,6.969095e-12
1.967126e-01,5.002838e-12,5.884657e-12,4.316838e-12,6.277862e-12,6.934736e-12
1.971556e-01,4.983190e-12,5.830267e-12,4.370753e-12,6.338747e-12,6.931458e-12
1.975987e-01,4.842349e-12,5.733663e-12,4.368684e-12,6.337992e-12,6.920896e-12
1.980417e-01,4.846761e-12,5.616427e-12,4.345623e-12,6.375317e-12,6.962793e-12
1.984848e-01,4.749129e-12,5.525662e-12,4.245754e-12,6.392930e-12,6.978978e-12
1.989278e-01,4.771610e-12,5.451602e-12,4.138719e-12,6.405603e-12,7.087339e-12
1.993709e-01,4.716580e-12,5.281130e-12,4.020238e-12,6.428679e-12,7.104712e-12
1.998139e-01,4.749711e-12,5.256763e-12,3.933613e-12,6.425435e-12,7.258078e-12
2.002570e-01,4.729616e-12,5.147651e-12,3.914016e-12,6.432423e-12,7.269494e-12
2.007000e-01,4.764689e-12,5.073107e-12,3.933865e-12,6.419617e-12,7.437774e-12
2.011431e-01,4.771166e-12,5.006380e-12,3.980174e-12,6.409031e-12,7.478231e-12
2.015861e-01,4.800123e-12,4.906258e-12,4.009637e-12,6.394066e-12,7.619858e-12
2.020292e-01,4.822983e-12,4.832521e-12,3.997031e-12,6.380369e-12,7.695539e-12
2.024722e-01,4.841151e-12,4.799369e-12,3.948644e-12,6.347545e-12,7.793129e-12
2.029152e-01,4.872853e-12,4.702378e-12,3.837874e-12,6.311540e-12,7.879576e-12
2.033583e-01,4.879956e-12,4.702199e-12,3.758797e-12,6.253220e-12,7.927108e-12
2.038013e-01,4.917908e-12,4.665850e-12,3.698573e-12,6.225882e-12,7.969165e-12
2.042444e-01,4.917044e-12,4.639272e-12,3.705381e-12,6.141314e-12,7.985763e-12
2.046874e-01,4.962117e-12,4.642807e-12,3.782901e-12,6.107749e-12,7.968317e-12
2.051305e-01,4.960895e-12,4.638029e-12,3.907408e-12,6.012203e-12,7.969413e-12
2.055735e-01,5.016093e-12,4.606685e-12,4.068976e-12,5.963874e-12,7.918374e-12
2.060166e-01,5.024130e-12,4.608052e-12,4.211892e-12,5.870651e-12,7.888842e-12
2.064596e-01,5.092192e-12,4.584206e-12,4.310740e-12,5.808337e-12,7.845516e-12
2.069027e-01,5.114763e-12,4.548214e-12,4.347124e-12,5.721516e-12,7.784093e-12
2.073457e-01,5.195935e-12,4.549863e-12,4.314544e-12,5.647271e-12,7.751141e-12
2.077888e-01,5.235357e-12,4.503242e-12,4.269690e-12,5.559246e-12,7.670954e-12
2.082318e-01,5.327703e-12,4.474715e-12,4.191933e-12,5.481488e-12,7.620396e-12
2.086748e-01,5.379227e-12,4.476141e-12,4.159126e-12,5.381809e-12,7.542938e-12
2.091179e-01,5.477298e-12,4.406994e-12,4.141316e-12,5.314415e-12,7.471536e-12
2.095609e-01,5.536378e-12,4.391098e-12,4.169008e-12,5.200220e-12,7.402548e-12
2.100040e-01,5.634532e-12,4.341348e-12,4.205052e-12,5.143521e-12,7.326888e-12
2.104470e-01,5.693262e-12,4.279148e-12,4.234932e-12,5.015340e-12,7.238058e-12
2.108901e-01,5.786529e-12,4.265733e-12,4.238407e-12,4.959416e-12,7.180336e-12
2.113331e-01,5.838184e-12,4.222622e-12,4.198334e-12,4.834635e-12,7.059972e-12
2.117762e-01,5.916843e-12,4.212769e-12,4.132351e-12,4.760813e-12,7.008052e-12
2.122192e-01,5.953905e-12,4.211070e-12,4.050818e-12,4.651608e-12,6.869653e-12
2.126623e-01,6.010007e-12,4.206991e-12,3.969953e-12,4.549122e-12,6.796646e-12
2.131053e-01,6.023225e-12,4.192698e-12,3.922180e-12,4.470125e-12,6.667942e-12
2.135484e-01,6.046271e-12,4.229957e-12,3.891082e-12,4.343491e-12,6.579433e-12
2.139914e-01,6.030372e-12,4.212201e-12,3.891677e-12,4.288463e-12,6.466428e-12
2.144345e-01,6.015663e-12,4.255862e-12,3.900088e-12,4.156918e-12,6.383296e-12
2.148775e-01,5.970537e-12,4.271112e-12,3.897163e-12,4.120303e-12,6.280003e-12
2.153205e-01,5.918637e-12,4.283275e-12,3.894257e-12,4.004100e-12,6.213325e-12
2.157636e-01,5.848244e-12,4.306545e-12,3.845977e-12,3.975519e-12,6.120372e-12
2.162066e-01,5.765239e-12,4.325615e-12,3.827922e-12,3.898919e-12,6.053480e-12
2.166497e-01,5.679851e-12,4.326060e-12,3.778831e-12,3.878232e-12,5.979622e-12
2.170927e-01,5.574856e-12,4.366488e-12,3.804220e-12,3.842776e-12,5.903178e-12
2.175358e-01,5.485152e-12,4.370335e-12,3.829150e-12,3.840343e-12,5.844448e-12
2.179788e-01,5.368459e-12,4.373907e-12,3.929685e-12,3.840337e-12,5.763578e-12
2.184219e-01,5.282121e-12,4.382975e-12,4.036376e-12,3.864309e-12,5.705806e-12
2.188649e-01,5.159485e-12,4.347085e-12,4.172500e-12,3.885956e-12,5.627923e-12
2.193080e-01,5.079380e-12,4.326983e-12,4.291895e-12,3.937551e-12,5.562549e-12
2.197510e-01,4.954541e-12,4.316664e-12,4.396082e-12,3.974115e-12,5.476161e-12
2.201941e-01,4.881535e-12,4.274620e-12,4.471695e-12,4.042434e-12,5.408255e-12
2.206371e-01,4.758963e-12,4.275632e-12,4.527911e-12,4.096391e-12,5.300879e-12
2.210801e-01,4.692685e-12,4.241243e-12,4.573014e-12,4.166922e-12,5.230704e-12
2.215232e-01,4.575925e-12,4.192368e-12,4.626393e-12,4.238501e-12,5.113607e-12
2.219662e-01,4.516489e-12,4.167477e-12,4.700484e-12,4.300455e-12,5.032195e-12
2.224093e-01,4.412583e-12,4.102302e-12,4.790435e-12,4.391463e-12,4.928702e-12
2.228523e-01,4.363563e-12,4.058515e-12,4.913366e-12,4.447342e-12,4.834614e-12
2.232954e-01,4.280025e-12,4.015939e-12,5.021961e-12,4.548574e-12,4.746097e-12
2.237384e-01,4.245306e-12,3.961994e-12,5.161024e-12,4.608757e-12,4.655703e-12
2.241815e-01,4.189313e-12,3.905494e-12,5.245799e-12,4.711238e-12,4.567161e-12
2.246245e-01,4.173805e-12,3.866695e-12,5.356061e-12,4.788199e-12,4.500980e-12
2.250676e-01,4.152058e-12,3.780654e-12,5.405725e-12,4.882997e-12,4.407103e-12
2.255106e-01,4.160039e-12,3.737963e-12,5.481922e-12,4.980068e-12,4.365248e-12
2.259537e-01,4.177494e-12,3.675453e-12,5.523146e-12,5.070262e-12,4.283932e-12
2.263967e-01,4.214082e-12,3.607103e-12,5.578158e-12,5.180453e-12,4.252680e-12
2.268398e-01,4.275116e-12,3.564488e-12,5.625686e-12,5.272598e-12,4.204668e-12
2.272828e-01,4.344789e-12,3.494541e-12,5.666158e-12,5.380859e-12,4.177632e-12
2.277258e-01,4.453225e-12,3.428530e-12,5.704274e-12,5.482272e-12,4.163789e-12
2.281689e-01,4.560077e-12,3.382476e-12,5.717293e-12,5.572810e-12,4.150687e-12
2.286119e-01,4.716580e-12,3.319482e-12,5.720555e-12,5.680799e-12,4.157866e-12
2.290550e-01,4.863196e-12,3.285915e-12,5.700187e-12,5.747454e-12,4.171122e-12
2.294980e-01,5.066662e-12,3.255396e-12,5.662436e-12,5.850134e-12,4.195030e-12
2.299411e-01,5.254132e-12,3.219927e-12,5.616207e-12,5.893317e-12,4.234576e-12
2.303841e-01,5.499253e-12,3.190750e-12,5.550659e-12,5.971763e-12,4.282765e-12
2.308272e-01,5.723317e-12,3.169285e-12,5.480916e-12,5.996688e-12,4.336841e-12
2.312702e-01,6.001279e-12,3.137523e-12,5.385170e-12,6.038086e-12,4.417150e-12
2.317133e-01,6.252885e-12,3.140535e-12,5.269021e-12,6.049009e-12,4.477512e-12
2.321563e-01,6.549466e-12,3.147972e-12,5.127141e-12,6.050291e-12,4.583436e-12
2.325994e-01,6.815945e-12,3.153202e-12,4.948910e-12,6.045699e-12,4.649577e-12
2.330424e-01,7.113505e-12,3.178961e-12,4.758085e-12,6.015316e-12,4.765167e-12
2.334854e-01,7.375222e-12,3.174270e-12,4.542261e-12,5.993268e-12,4.843693e-12
2.339285e-01,7.654825e-12,3.181651e-12,4.342480e-12,5.944606e-12,4.954270e-12
2.343715e-01,7.893875e-12,3.204529e-12,4.149101e-12,5.905380e-12,5.044611e-12
2.348146e-01,8.136835e-12,3.242184e-12,3.997726e-12,5.851311e-12,5.145776e-12
2.352576e-01,8.337728e-12,3.310615e-12,3.875370e-12,5.803377e-12,5.241557e-12
2.357007e-01,8.530898e-12,3.398071e-12,3.799746e-12,5.752094e-12,5.333093e-12
2.361437e-01,8.685164e-12,3.460774e-12,3.748852e-12,5.705929e-12,5.423847e-12
2.365868e-01,8.821856e-12,3.515535e-12,3.732685e-12,5.657513e-12,5.504279e-12
2.370298e-01,8.926838e-12,3.550426e-12,3.719653e-12,5.624374e-12,5.583961e-12
2.374729e-01,9.008291e-12,3.580880e-12,3.731464e-12,5.578681e-12,5.649902e-12
2.379159e-01,9.068126e-12,3.657749e-12,3.728316e-12,5.561058e-12,5.714640e-12
2.383590e-01,9.099651e-12,3.763153e-12,3.748176e-12,5.517311e-12,5.764845e-12
2.388020e-01,9.120059e-12,3.887265e-12,3.753731e-12,5.509579e-12,5.809363e-12
2.392450e-01,9.108237e-12,4.009583e-12,3.780656e-12,5.469227e-12,5.847393e-12
2.396881e-01,9.094398e-12,4.071664e-12,3.802932e-12,5.462079e-12,5.866857e-12
2.401311e-01,9.045800e-12,4.091483e-12,3.838369e-12,5.426415e-12,5.888124e-12
2.405742e-01,9.001682e-12,4.091672e-12,3.878038e-12,5.410214e-12,5.885226e-12
2.410172e-01,8.920780e-12,4.096711e-12,3.920170e-12,5.377410e-12,5.881403e-12
2.414603e-01,8.848654e-12,4.149184e-12,3.971472e-12,5.346457e-12,5.862278e-12
2.419033e-01,8.738531e-12,4.240032e-12,4.021702e-12,5.311736e-12,5.827630e-12
2.423464e-01,8.640199e-12,4.311466e-12,4.084401e-12,5.265998e-12,5.792195e-12
2.427894e-01,8.504767e-12,4.356091e-12,4.151991e-12,5.224559e-12,5.733084e-12
2.432325e-01,8.384813e-12,4.321160e-12,4.230771e-12,5.166903e-12,5.676827e-12
2.436755e-01,8.230622e-12,4.241677e-12,4.314418e-12,5.116288e-12,5.601835e-12
2.441186e-01,8.095205e-12,4.160756e-12,4.402187e-12,5.051581e-12,5.526614e-12
2.445616e-01,7.931191e-12,4.110449e-12,4.481483e-12,4.994830e-12,5.438724e-12
2.450047e-01,7.787849e-12,4.099561e-12,4.558129e-12,4.928717e-12,5.355026e-12
2.454477e-01,7.622529e-12,4.120206e-12,4.608694e-12,4.871675e-12,5.252102e-12
2.458907e-01,7.478518e-12,4.102674e-12,4.662206e-12,4.806678e-12,5.169660e-12
2.463338e-01,7.318458e-12,4.054703e-12,4.684417e-12,4.754500e-12,5.061018e-12
2.467768e-01,7.177124e-12,3.959100e-12,4.725984e-12,4.694155e-12,4.978032e-12
2.472199e-01,7.026112e-12,3.858780e-12,4.749668e-12,4.648447e-12,4.881260e-12
2.476629e-01,6.887543e-12,3.789973e-12,4.808146e-12,4.593236e-12,4.794142e-12
2.481060e-01,6.743205e-12,3.768566e-12,4.865411e-12,4.552749e-12,4.720945e-12
2.485490e-01,6.603234e-12,3.779606e-12,4.954703e-12,4.504130e-12,4.638246e-12
2.489921e-01,6.460977e-12,3.793193e-12,5.046317e-12,4.467708e-12,4.585510e-12
2.494351e-01,6.315354e-12,3.796154e-12,5.147108e-12,4.425016e-12,4.523898e-12
2.498782e-01,6.171425e-12,3.763049e-12,5.237631e-12,4.391363e-12,4.485754e-12
2.503212e-01,6.019274e-12,3.756581e-12,5.309711e-12,4.352040e-12,4.455274e-12
2.507643e-01,5.874413e-12,3.749597e-12,5.355645e-12,4.319914e-12,4.435826e-12
2.512073e-01,5.720233e-12,3.805468e-12,5.367331e-12,4.281375e-12,4.432761e-12
2.516503e-01,5.581047e-12,3.868705e-12,5.348736e-12,4.250813e-12,4.437778e-12
2.520934e-01,5.433678e-12,3.947257e-12,5.296301e-12,4.211715e-12,4.457076e-12
2.525364e-01,5.310903e-12,4.003313e-12,5.222657e-12,4.180291e-12,4.485089e-12
2.529795e-01,5.183387e-12,4.047673e-12,5.124705e-12,4.141443e-12,4.526117e-12
2.534225e-01,5.089747e-12,4.084722e-12,5.024293e-12,4.109247e-12,4.567824e-12
2.538656e-01,4.994772e-12,4.141404e-12,4.909813e-12,4.075828e-12,4.629589e-12
