k_s_per_km,kPk_pi_p1_n2,kPk_pi_p2_n2,kPk_pi_p7_n2,kPk_pi_p8_n2,kPk_pi_p9_n2
1.652821e+00,3.870178e-17,8.293748e-11,1.144764e-11,1.332097e-11,3.537118e-11
1.653304e+00,3.939678e-17,8.316862e-11,1.172948e-11,1.323394e-11,3.572264e-11
1.653787e+00,3.891582e-17,8.342487e-11,1.206751e-11,1.300804e-11,3.600375e-11
1.654270e+00,3.855781e-17,8.371222e-11,1.245698e-11,1.272405e-11,3.621639e-11
1.654753e+00,3.900218e-17,8.402648e-11,1.289188e-11,1.248881e-11,3.636414e-11
1.655236e+00,3.885560e-17,8.438627e-11,1.336693e-11,1.241794e-11,3.645007e-11
1.655719e+00,3.864912e-17,8.483105e-11,1.387518e-11,1.260387e-11,3.647886e-11
1.656202e+00,3.916142e-17,8.537310e-11,1.440749e-11,1.306403e-11,3.646060e-11
1.656685e+00,3.879968e-17,8.598199e-11,1.495610e-11,1.376492e-11,3.640259e-11
1.657168e+00,3.856470e-17,8.660538e-11,1.551333e-11,1.461852e-11,3.631241e-11
1.657651e+00,3.901992e-17,8.720865e-11,1.607236e-11,1.550153e-11,3.619725e-11
1.658134e+00,3.864504e-17,8.778335e-11,1.662652e-11,1.628092e-11,3.606328e-11
1.658617e+00,3.939482e-17,8.832956e-11,1.716743e-11,1.683825e-11,3.591624e-11
1.659100e+00,3.827978e-17,8.884407e-11,1.768706e-11,1.709809e-11,3.576011e-11
1.659583e+00,3.868392e-17,8.932238e-11,1.817690e-11,1.704211e-11,3.559843e-11
1.660066e+00,3.810671e-17,8.976203e-11,1.862801e-11,1.671223e-11,3.543412e-11
1.660549e+00,3.777068e-17,9.015504e-11,1.902961e-11,1.619891e-11,3.526822e-11
1.661032e+00,3.792024e-17,9.048927e-11,1.936975e-11,1.563273e-11,3.510220e-11
1.661515e+00,3.733949e-17,9.076517e-11,1.964288e-11,1.514479e-11,3.493888e-11
1.661998e+00,3.841457e-17,9.098547e-11,1.984200e-11,1.483044e-11,3.478061e-11
1.662481e+00,3.810258e-17,9.114532e-11,1.996222e-11,1.474260e-11,3.463012e-11
1.662964e+00,3.763065e-17,9.122693e-11,2.000048e-11,1.488541e-11,3.449057e-11
1.663447e+00,3.726441e-17,9.120257e-11,1.995700e-11,1.521902e-11,3.436429e-11
1.663930e+00,3.740542e-17,9.103380e-11,1.983520e-11,1.567191e-11,3.425360e-11
1.664413e+00,3.715086e-17,9.067729e-11,1.964149e-11,1.615818e-11,3.416038e-11
1.664896e+00,3.707747e-17,9.010730e-11,1.938512e-11,1.659526e-11,3.408506e-11
1.665379e+00,3.692313e-17,8.933739e-11,1.907768e-11,1.691749e-11,3.402942e-11
1.665862e+00,3.709535e-17,8.840305e-11,1.873254e-11,1.708162e-11,3.399611e-11
1.666345e+00,3.700206e-17,8.732257e-11,1.836477e-11,1.706609e-11,3.398860e-11
1.666828e+00,3.733575e-17,8.612062e-11,1.799238e-11,1.689184e-11,3.401002e-11
1.667311e+00,3.697966e-17,8.483770e-11,1.762914e-11,1.658245e-11,3.406648e-11
1.667794e+00,3.709967e-17,8.354983e-11,1.728964e-11,1.617072e-11,3.416473e-11
1.668277e+00,3.710271e-17,8.230207e-11,1.698668e-11,1.569294e-11,3.431206e-11
1.668760e+00,3.658434e-17,8.108548e-11,1.673152e-11,1.518820e-11,3.451572e-11
1.669243e+00,3.701904e-17,7.990221e-11,1.653296e-11,1.469862e-11,3.478227e-11
1.669726e+00,3.658772e-17,7.882920e-11,1.639761e-11,1.426897e-11,3.511767e-11
1.670209e+00,3.709604e-17,7.796614e-11,1.632998e-11,1.394520e-11,3.552711e-11
1.670692e+00,3.743676e-17,7.730992e-11,1.633163e-11,1.376919e-11,3.601529e-11
1.671175e+00,3.729761e-17,7.672096e-11,1.640163e-11,1.377147e-11,3.658643e-11
1.671658e+00,3.671367e-17,7.605496e-11,1.653993e-11,1.396957e-11,3.724819e-11
1.672141e+00,3.690746e-17,7.534538e-11,1.673545e-11,1.432453e-11,3.799733e-11
1.672624e+00,3.699985e-17,7.470860e-11,1.697893e-11,1.477897e-11,3.883516e-11
1.673107e+00,3.666693e-17,7.417318e-11,1.725917e-11,1.525184e-11,3.976041e-11
1.673590e+00,3.676749e-17,7.364786e-11,1.756344e-11,1.565243e-11,4.076914e-11
1.674073e+00,3.654746e-17,7.304501e-11,1.787790e-11,1.589879e-11,4.185506e-11
1.674556e+00,3.761577e-17,7.237990e-11,1.818823e-11,1.593729e-11,4.300920e-11
1.675039e+00,3.694396e-17,7.172691e-11,1.848033e-11,1.575900e-11,4.421964e-11
1.675522e+00,3.682743e-17,7.112244e-11,1.874133e-11,1.540685e-11,4.547242e-11
1.676005e+00,3.693597e-17,7.055407e-11,1.896076e-11,1.497066e-11,4.675172e-11
1.676488e+00,3.759021e-17,7.001990e-11,1.913003e-11,1.457211e-11,4.803867e-11
1.676971e+00,3.768179e-17,6.954482e-11,1.924074e-11,1.435685e-11,4.932020e-11
1.677454e+00,3.740169e-17,6.913049e-11,1.929608e-11,1.441714e-11,5.057570e-11
1.677937e+00,3.779932e-17,6.876181e-11,1.929885e-11,1.479416e-11,5.178966e-11
1.678420e+00,3.778201e-17,6.844628e-11,1.925547e-11,1.546156e-11,5.294706e-11
1.678903e+00,3.748166e-17,6.821513e-11,1.917539e-11,1.632538e-11,5.403300e-11
1.679386e+00,3.765176e-17,6.807716e-11,1.906963e-11,1.723950e-11,5.503388e-11
1.679869e+00,3.801442e-17,6.799505e-11,1.895041e-11,1.803382e-11,5.593818e-11
1.680352e+00,3.708924e-17,6.792993e-11,1.883033e-11,1.854688e-11,5.673697e-11
1.680835e+00,3.704979e-17,6.789754e-11,1.872117e-11,1.865834e-11,5.742362e-11
1.681318e+00,3.749612e-17,6.795360e-11,1.863322e-11,1.831454e-11,5.799456e-11
1.681801e+00,3.737043e-17,6.813260e-11,1.857468e-11,1.753742e-11,5.844975e-11
1.682284e+00,3.769124e-17,6.843358e-11,1.855479e-11,1.640645e-11,5.878442e-11
1.682767e+00,3.806634e-17,6.882216e-11,1.857495e-11,1.510358e-11,5.901288e-11
1.683250e+00,3.781498e-17,6.925644e-11,1.863632e-11,1.379809e-11,5.914423e-11
1.683733e+00,3.746012e-17,6.968385e-11,1.873932e-11,1.264173e-11,5.918849e-11
1.684216e+00,3.784578e-17,7.009246e-11,1.888315e-11,1.174483e-11,5.915739e-11
1.684699e+00,3.878380e-17,7.054300e-11,1.906592e-11,1.116204e-11,5.906225e-11
1.685182e+00,3.792596e-17,7.109769e-11,1.928622e-11,1.089094e-11,5.891445e-11
1.685665e+00,3.830296e-17,7.170364e-11,1.954276e-11,1.088251e-11,5.872551e-11
1.686148e+00,3.800369e-17,7.219504e-11,1.983503e-11,1.106006e-11,5.850595e-11
1.686631e+00,3.819150e-17,7.243645e-11,2.016271e-11,1.134240e-11,5.826574e-11
1.687114e+00,3.742910e-17,7.246354e-11,2.052615e-11,1.166267e-11,5.801389e-11
1.687597e+00,3.756281e-17,7.243356e-11,2.092856e-11,1.198055e-11,5.775956e-11
1.688080e+00,3.699204e-17,7.241909e-11,2.136954e-11,1.229049e-11,5.751114e-11
1.688563e+00,3.690665e-17,7.233244e-11,2.185034e-11,1.261354e-11,5.727462e-11
1.689046e+00,3.692657e-17,7.208789e-11,2.237226e-11,1.298182e-11,5.705467e-11
1.689529e+00,3.749388e-17,7.172373e-11,2.293667e-11,1.342467e-11,5.685475e-11
1.690012e+00,3.678288e-17,7.134862e-11,2.354477e-11,1.395823e-11,5.667580e-11
1.690495e+00,3.733290e-17,7.102546e-11,2.419699e-11,1.458034e-11,5.651754e-11
1.690978e+00,3.699377e-17,7.076133e-11,2.489318e-11,1.527150e-11,5.637889e-11
1.691461e+00,3.738610e-17,7.057767e-11,2.563170e-11,1.600164e-11,5.625578e-11
1.691944e+00,3.720348e-17,7.051329e-11,2.640950e-11,1.673960e-11,5.614387e-11
1.692427e+00,3.760264e-17,7.055128e-11,2.722205e-11,1.746203e-11,5.604021e-11
1.692910e+00,3.681311e-17,7.059676e-11,2.806337e-11,1.815756e-11,5.594051e-11
1.693393e+00,3.654304e-17,7.058502e-11,2.892191e-11,1.883323e-11,5.584049e-11
1.693876e+00,3.725203e-17,7.055802e-11,2.978510e-11,1.950494e-11,5.573673e-11
1.694359e+00,3.720021e-17,7.056802e-11,3.063848e-11,2.018816e-11,5.562532e-11
1.694842e+00,3.625070e-17,7.057305e-11,3.146538e-11,2.088923e-11,5.550246e-11
1.695325e+00,3.677138e-17,7.045950e-11,3.224667e-11,2.159890e-11,5.536303e-11
1.695808e+00,3.605809e-17,7.016494e-11,3.296444e-11,2.229328e-11,5.520140e-11
1.696291e+00,3.623874e-17,6.974130e-11,3.359995e-11,2.293548e-11,5.501231e-11
1.696774e+00,3.643050e-17,6.928391e-11,3.413358e-11,2.348214e-11,5.479050e-11
1.697257e+00,3.565594e-17,6.882916e-11,3.454863e-11,2.389564e-11,5.453164e-11
1.697740e+00,3.535992e-17,6.835354e-11,3.483058e-11,2.415408e-11,5.423311e-11
1.698223e+00,3.554998e-17,6.784446e-11,3.496035e-11,2.425106e-11,5.389166e-11
1.698706e+00,3.576995e-17,6.732770e-11,3.493381e-11,2.421850e-11,5.350907e-11
1.699189e+00,3.565980e-17,6.681130e-11,3.475321e-11,2.410745e-11,5.308894e-11
1.699672e+00,3.592232e-17,6.627670e-11,3.442142e-11,2.397374e-11,5.263481e-11
1.700155e+00,3.573732e-17,6.571756e-11,3.394571e-11,2.387003e-11,5.215063e-11
1.700638e+00,3.532817e-17,6.514634e-11,3.333719e-11,2.383541e-11,5.164072e-11
1.701121e+00,3.605408e-17,6.455224e-11,3.261066e-11,2.388747e-11,5.111013e-11
1.701604e+00,3.560098e-17,6.387766e-11,3.178417e-11,2.401897e-11,5.056362e-11
1.702087e+00,3.555222e-17,6.306687e-11,3.087741e-11,2.419965e-11,5.000666e-11
1.702570e+00,3.510320e-17,6.213880e-11,2.991132e-11,2.438274e-11,4.944568e-11
1.703053e+00,3.520627e-17,6.118233e-11,2.890705e-11,2.451401e-11,4.888662e-11
1.703536e+00,3.522133e-17,6.027186e-11,2.788533e-11,2.453662e-11,4.833596e-11
1.704019e+00,3.468439e-17,5.939781e-11,2.686877e-11,2.441190e-11,4.780010e-11
1.704502e+00,3.483906e-17,5.852528e-11,2.587560e-11,2.412710e-11,4.728353e-11
1.704985e+00,3.563761e-17,5.767696e-11,2.492246e-11,2.368650e-11,4.678970e-11
1.705468e+00,3.486625e-17,5.692078e-11,2.402360e-11,2.311218e-11,4.632095e-11
1.705951e+00,3.437733e-17,5.630527e-11,2.318854e-11,2.243729e-11,4.587863e-11
1.706434e+00,3.468421e-17,5.582783e-11,2.242772e-11,2.170292e-11,4.546616e-11
1.706917e+00,3.480747e-17,5.545115e-11,2.174823e-11,2.094866e-11,4.508760e-11
1.707400e+00,3.413707e-17,5.513881e-11,2.115472e-11,2.020840e-11,4.474829e-11
1.707883e+00,3.484343e-17,5.486633e-11,2.064929e-11,1.950613e-11,4.445567e-11
1.708366e+00,3.503551e-17,5.461160e-11,2.023156e-11,1.885429e-11,4.421972e-11
1.708849e+00,3.504701e-17,5.434890e-11,1.990259e-11,1.825669e-11,4.405417e-11
1.709332e+00,3.465638e-17,5.406318e-11,1.965840e-11,1.770628e-11,4.397163e-11
1.709815e+00,3.532028e-17,5.375979e-11,1.949014e-11,1.718975e-11,4.397994e-11
1.710298e+00,3.497080e-17,5.344853e-11,1.939117e-11,1.669503e-11,4.408843e-11
1.710781e+00,3.525477e-17,5.313206e-11,1.935444e-11,1.621345e-11,4.430415e-11
1.711264e+00,3.512559e-17,5.280740e-11,1.937307e-11,1.574196e-11,4.463171e-11
1.711747e+00,3.496919e-17,5.247959e-11,1.943992e-11,1.528476e-11,4.507308e-11
1.712230e+00,3.497058e-17,5.216976e-11,1.954806e-11,1.485377e-11,4.562615e-11
1.712713e+00,3.511460e-17,5.190667e-11,1.969088e-11,1.446734e-11,4.628558e-11
1.713196e+00,3.494654e-17,5.171253e-11,1.986280e-11,1.414836e-11,4.704366e-11
1.713679e+00,3.558561e-17,5.159635e-11,2.005895e-11,1.392148e-11,4.788853e-11
1.714162e+00,3.524848e-17,5.155455e-11,2.027455e-11,1.381357e-11,4.880658e-11
1.714645e+00,3.552957e-17,5.155950e-11,2.050374e-11,1.384463e-11,4.977732e-11
1.715128e+00,3.540889e-17,5.155854e-11,2.074204e-11,1.401878e-11,5.078019e-11
1.715611e+00,3.544596e-17,5.150169e-11,2.098393e-11,1.433644e-11,5.179038e-11
1.716094e+00,3.607695e-17,5.137674e-11,2.122389e-11,1.478856e-11,5.278429e-11
1.716577e+00,3.603307e-17,5.122382e-11,2.145632e-11,1.535853e-11,5.373750e-11
1.717060e+00,3.604942e-17,5.110458e-11,2.167478e-11,1.602435e-11,5.462550e-11
1.717543e+00,3.643601e-17,5.105131e-11,2.187177e-11,1.676013e-11,5.542484e-11
1.718026e+00,3.674350e-17,5.104613e-11,2.203987e-11,1.753736e-11,5.611405e-11
1.718509e+00,3.634546e-17,5.106185e-11,2.217199e-11,1.832680e-11,5.667425e-11
1.718991e+00,3.687766e-17,5.112512e-11,2.226045e-11,1.909803e-11,5.708838e-11
1.719474e+00,3.671017e-17,5.132786e-11,2.229712e-11,1.982561e-11,5.734236e-11
1.719957e+00,3.654054e-17,5.176421e-11,2.227302e-11,2.047838e-11,5.742044e-11
1.720440e+00,3.668639e-17,5.243759e-11,2.218673e-11,2.103907e-11,5.732717e-11
1.720923e+00,3.636047e-17,5.331976e-11,2.203564e-11,2.149383e-11,5.706190e-11
1.721406e+00,3.690269e-17,5.439005e-11,2.181982e-11,2.183630e-11,5.662735e-11
1.721889e+00,3.750335e-17,5.563797e-11,2.154185e-11,2.206951e-11,5.603011e-11
1.722372e+00,3.667047e-17,5.703480e-11,2.120628e-11,2.220645e-11,5.528009e-11
1.722855e+00,3.706524e-17,5.852732e-11,2.082059e-11,2.226915e-11,5.439030e-11
1.723338e+00,3.677091e-17,6.006178e-11,2.039504e-11,2.228579e-11,5.337764e-11
1.723821e+00,3.737346e-17,6.159860e-11,1.994181e-11,2.228695e-11,5.226154e-11
1.724304e+00,3.679514e-17,6.309736e-11,1.947540e-11,2.230057e-11,5.106616e-11
1.724787e+00,3.750127e-17,6.451740e-11,1.900899e-11,2.234821e-11,4.981018e-11
1.725270e+00,3.751569e-17,6.581941e-11,1.856081e-11,2.244317e-11,4.852042e-11
1.725753e+00,3.733413e-17,6.701924e-11,1.814558e-11,2.258005e-11,4.722429e-11
1.726236e+00,3.791523e-17,6.812741e-11,1.777769e-11,2.274541e-11,4.594314e-11
1.726719e+00,3.796409e-17,6.911430e-11,1.747008e-11,2.291883e-11,4.469657e-11
1.727202e+00,3.780135e-17,6.992848e-11,1.723336e-11,2.307669e-11,4.350153e-11
1.727685e+00,3.824974e-17,7.055740e-11,1.707597e-11,2.319776e-11,4.237337e-11
1.728168e+00,3.697431e-17,7.105109e-11,1.700324e-11,2.326677e-11,4.132545e-11
1.728651e+00,3.792209e-17,7.146863e-11,1.701707e-11,2.327475e-11,4.036826e-11
1.729134e+00,3.769726e-17,7.181574e-11,1.711603e-11,2.321968e-11,3.951098e-11
1.729617e+00,3.793149e-17,7.205005e-11,1.729470e-11,2.310488e-11,3.876061e-11
1.730100e+00,3.838353e-17,7.213055e-11,1.754462e-11,2.293547e-11,3.812218e-11
1.730583e+00,3.773021e-17,7.204458e-11,1.785630e-11,2.271394e-11,3.760344e-11
1.731066e+00,3.716597e-17,7.183154e-11,1.820876e-11,2.244687e-11,3.719336e-11
1.731549e+00,3.780032e-17,7.153828e-11,1.858379e-11,2.213661e-11,3.688622e-11
1.732032e+00,3.799179e-17,7.123226e-11,1.896221e-11,2.178576e-11,3.667374e-11
1.732515e+00,3.841481e-17,7.097851e-11,1.932413e-11,2.139916e-11,3.654538e-11
1.732998e+00,3.802786e-17,7.078689e-11,1.964988e-11,2.098618e-11,3.648975e-11
1.733481e+00,3.816959e-17,7.058937e-11,1.992125e-11,2.056047e-11,3.649505e-11
1.733964e+00,3.855409e-17,7.030496e-11,2.012316e-11,2.013645e-11,3.654933e-11
1.734447e+00,3.804455e-17,6.995008e-11,2.024264e-11,1.972862e-11,3.664072e-11
1.734930e+00,3.837897e-17,6.965665e-11,2.027108e-11,1.934630e-11,3.675707e-11
1.735413e+00,3.877883e-17,6.954451e-11,2.020393e-11,1.898954e-11,3.688639e-11
1.735896e+00,3.790248e-17,6.958383e-11,2.003376e-11,1.864790e-11,3.701614e-11
1.736379e+00,3.775317e-17,6.958469e-11,1.977321e-11,1.829934e-11,3.713381e-11
1.736862e+00,3.807141e-17,6.941180e-11,1.943155e-11,1.792059e-11,3.722823e-11
1.737345e+00,3.783069e-17,6.906323e-11,1.902119e-11,1.749303e-11,3.728999e-11
1.737828e+00,3.744319e-17,6.862165e-11,1.855686e-11,1.700978e-11,3.731207e-11
1.738311e+00,3.775127e-17,6.813353e-11,1.805569e-11,1.648036e-11,3.728899e-11
1.738794e+00,3.844751e-17,6.755203e-11,1.753605e-11,1.593311e-11,3.721763e-11
1.739277e+00,3.808042e-17,6.679805e-11,1.701576e-11,1.541169e-11,3.709719e-11
1.739760e+00,3.747946e-17,6.585663e-11,1.651163e-11,1.496682e-11,3.692886e-11
1.740243e+00,3.776401e-17,6.479760e-11,1.603948e-11,1.464620e-11,3.671545e-11
1.740726e+00,3.818687e-17,6.371487e-11,1.561318e-11,1.448312e-11,3.646067e-11
1.741209e+00,3.766633e-17,6.266559e-11,1.524889e-11,1.449784e-11,3.616720e-11
1.741692e+00,3.737527e-17,6.166186e-11,1.495151e-11,1.465597e-11,3.584206e-11
1.742175e+00,3.771951e-17,6.071725e-11,1.472637e-11,1.490732e-11,3.549100e-11
1.742658e+00,3.695226e-17,5.985947e-11,1.457696e-11,1.518649e-11,3.511976e-11
1.743141e+00,3.711722e-17,5.911678e-11,1.450421e-11,1.542402e-11,3.473386e-11
1.743624e+00,3.687178e-17,5.850047e-11,1.450697e-11,1.556096e-11,3.433822e-11
1.744107e+00,3.645441e-17,5.800845e-11,1.458257e-11,1.555930e-11,3.393716e-11
1.744590e+00,3.671815e-17,5.763794e-11,1.472659e-11,1.540856e-11,3.353553e-11
1.745073e+00,3.649871e-17,5.738400e-11,1.493404e-11,1.512758e-11,3.313692e-11
1.745556e+00,3.673646e-17,5.723385e-11,1.519864e-11,1.475789e-11,3.274466e-11
1.746039e+00,3.562755e-17,5.717329e-11,1.551362e-11,1.435396e-11,3.236157e-11
1.746522e+00,3.610664e-17,5.721247e-11,1.587490e-11,1.397742e-11,3.199133e-11
1.747005e+00,3.594318e-17,5.737548e-11,1.627285e-11,1.367583e-11,3.163610e-11
1.747488e+00,3.549872e-17,5.769238e-11,1.670124e-11,1.347417e-11,3.129834e-11
1.747971e+00,3.588002e-17,5.817841e-11,1.715511e-11,1.337864e-11,3.098062e-11
1.748454e+00,3.572344e-17,5.882903e-11,1.763058e-11,1.337754e-11,3.068637e-11
1.748937e+00,3.557767e-17,5.962945e-11,1.812527e-11,1.344629e-11,3.042057e-11
1.749420e+00,3.453586e-17,6.056371e-11,1.863748e-11,1.355443e-11,3.018781e-11
1.749903e+00,3.520586e-17,6.161525e-11,1.916661e-11,1.367034e-11,2.999316e-11
1.750386e+00,3.473993e-17,6.275919e-11,1.971281e-11,1.376420e-11,2.984309e-11
1.750869e+00,3.493998e-17,6.395227e-11,2.027574e-11,1.380838e-11,2.974386e-11
1.751352e+00,3.542412e-17,6.513075e-11,2.085444e-11,1.377713e-11,2.970029e-11
1.751835e+00,3.476842e-17,6.620901e-11,2.144755e-11,1.363931e-11,2.972019e-11
1.752318e+00,3.492876e-17,6.711388e-11,2.205051e-11,1.337619e-11,2.980272e-11
1.752801e+00,3.446796e-17,6.780147e-11,2.265628e-11,1.297803e-11,2.994534e-11
1.753284e+00,3.396145e-17,6.825446e-11,2.325880e-11,1.244552e-11,3.014681e-11
1.753767e+00,3.440676e-17,6.847174e-11,2.384756e-11,1.180257e-11,3.040269e-11
1.754250e+00,3.458109e-17,6.845953e-11,2.441126e-11,1.109755e-11,3.070723e-11
1.754733e+00,3.432427e-17,6.822599e-11,2.493808e-11,1.040297e-11,3.105487e-11
1.755216e+00,3.473110e-17,6.778981e-11,2.541591e-11,9.808427e-12,3.143898e-11
1.755699e+00,3.404925e-17,6.718195e-11,2.583328e-11,9.407079e-12,3.185216e-11
1.756182e+00,3.453635e-17,6.643351e-11,2.617996e-11,9.277542e-12,3.228654e-11
1.756665e+00,3.361089e-17,6.557163e-11,2.644743e-11,9.465275e-12,3.273262e-11
1.757148e+00,3.432176e-17,6.463991e-11,2.662544e-11,9.981594e-12,3.318019e-11
1.757631e+00,3.376552e-17,6.371391e-11,2.671249e-11,1.075285e-11,3.361825e-11
1.758114e+00,3.441864e-17,6.283548e-11,2.671100e-11,1.165928e-11,3.403631e-11
1.758597e+00,3.436545e-17,6.196670e-11,2.662378e-11,1.256331e-11,3.442532e-11
1.759080e+00,3.401056e-17,6.102738e-11,2.645594e-11,1.332742e-11,3.477760e-11
1.759563e+00,3.427714e-17,5.999545e-11,2.621503e-11,1.384306e-11,3.508680e-11
1.760046e+00,3.416189e-17,5.895302e-11,2.591057e-11,1.405441e-11,3.534890e-11
1.760529e+00,3.356212e-17,5.800772e-11,2.555367e-11,1.397239e-11,3.556197e-11
1.761012e+00,3.404354e-17,5.716928e-11,2.515641e-11,1.367426e-11,3.572588e-11
1.761495e+00,3.421232e-17,5.633501e-11,2.473178e-11,1.328734e-11,3.584187e-11
1.761978e+00,3.458812e-17,5.541940e-11,2.429340e-11,1.296133e-11,3.591220e-11
1.762461e+00,3.397454e-17,5.448418e-11,2.385690e-11,1.284619e-11,3.593925e-11
1.762944e+00,3.376456e-17,5.368354e-11,2.343573e-11,1.303213e-11,3.592870e-11
1.763427e+00,3.391920e-17,5.308083e-11,2.304411e-11,1.351819e-11,3.588883e-11
1.763910e+00,3.415812e-17,5.262262e-11,2.269443e-11,1.423231e-11,3.582824e-11
1.764393e+00,3.382465e-17,5.224089e-11,2.239775e-11,1.503759e-11,3.575624e-11
1.764876e+00,3.408002e-17,5.192265e-11,2.216341e-11,1.576080e-11,3.568358e-11
1.765359e+00,3.437604e-17,5.167831e-11,2.199840e-11,1.622947e-11,3.562068e-11
1.765842e+00,3.464044e-17,5.149428e-11,2.190677e-11,1.630926e-11,3.557749e-11
1.766325e+00,3.454919e-17,5.134412e-11,2.188911e-11,1.593445e-11,3.556353e-11
1.766808e+00,3.348214e-17,5.121588e-11,2.194226e-11,1.512348e-11,3.558666e-11
1.767291e+00,3.413588e-17,5.109374e-11,2.205995e-11,1.397508e-11,3.565205e-11
1.767774e+00,3.427817e-17,5.092053e-11,2.223403e-11,1.264950e-11,3.576521e-11
1.768257e+00,3.445149e-17,5.063864e-11,2.245000e-11,1.135263e-11,3.592848e-11
1.768740e+00,3.421044e-17,5.027901e-11,2.269030e-11,1.025924e-11,3.613927e-11
1.769223e+00,3.407068e-17,4.992463e-11,2.293877e-11,9.486008e-12,3.639565e-11
1.769706e+00,3.451522e-17,4.961162e-11,2.317872e-11,9.078082e-12,3.669389e-11
1.770189e+00,3.436950e-17,4.929649e-11,2.339361e-11,9.005984e-12,3.702868e-11
1.770672e+00,3.400124e-17,4.894474e-11,2.356923e-11,9.179304e-12,3.739265e-11
1.771155e+00,3.452332e-17,4.860257e-11,2.369341e-11,9.473140e-12,3.777633e-11
1.771638e+00,3.430679e-17,4.834224e-11,2.375577e-11,9.759287e-12,3.816797e-11
1.772121e+00,3.422027e-17,4.816853e-11,2.374916e-11,9.938849e-12,3.855572e-11
1.772604e+00,3.426322e-17,4.803343e-11,2.366925e-11,9.960939e-12,3.892493e-11
1.773087e+00,3.394170e-17,4.792016e-11,2.351163e-11,9.829683e-12,3.925863e-11
1.773570e+00,3.431557e-17,4.785547e-11,2.327516e-11,9.611406e-12,3.953906e-11
1.774053e+00,3.403448e-17,4.782111e-11,2.296697e-11,9.406967e-12,3.975301e-11
1.774536e+00,3.382636e-17,4.774505e-11,2.259165e-11,9.311040e-12,3.988712e-11
1.775019e+00,3.395022e-17,4.759398e-11,2.215569e-11,9.393712e-12,3.993024e-11
1.775502e+00,3.348448e-17,4.742808e-11,2.166753e-11,9.682857e-12,3.987338e-11
1.775985e+00,3.369864e-17,4.732127e-11,2.113699e-11,1.015820e-11,3.971064e-11
1.776468e+00,3.412111e-17,4.724913e-11,2.057522e-11,1.075687e-11,3.943948e-11
1.776951e+00,3.412641e-17,4.710898e-11,1.999461e-11,1.138939e-11,3.906011e-11
1.777434e+00,3.384639e-17,4.685959e-11,1.940867e-11,1.196120e-11,3.857591e-11
1.777917e+00,3.411665e-17,4.659154e-11,1.883179e-11,1.239452e-11,3.799397e-11
1.778400e+00,3.345630e-17,4.644095e-11,1.827849e-11,1.264051e-11,3.732192e-11
1.778883e+00,3.379430e-17,4.644746e-11,1.776439e-11,1.269316e-11,3.657043e-11
1.779366e+00,3.305010e-17,4.652664e-11,1.730084e-11,1.260256e-11,3.575833e-11
1.779849e+00,3.395773e-17,4.659785e-11,1.689712e-11,1.243129e-11,3.490144e-11
1.780332e+00,3.330635e-17,4.663648e-11,1.656044e-11,1.224715e-11,3.401696e-11
1.780815e+00,3.355761e-17,4.666813e-11,1.629545e-11,1.210656e-11,3.312227e-11
1.781298e+00,3.287931e-17,4.672136e-11,1.610357e-11,1.204345e-11,3.223591e-11
1.781781e+00,3.338142e-17,4.678367e-11,1.598256e-11,1.206527e-11,3.137355e-11
1.782264e+00,3.361007e-17,4.680313e-11,1.592761e-11,1.215852e-11,3.054965e-11
1.782747e+00,3.364010e-17,4.674482e-11,1.593179e-11,1.229930e-11,2.977814e-11
1.783230e+00,3.343257e-17,4.664340e-11,1.598594e-11,1.246678e-11,2.906972e-11
1.783713e+00,3.363559e-17,4.657714e-11,1.608052e-11,1.265643e-11,2.843304e-11
1.784196e+00,3.367781e-17,4.658221e-11,1.620587e-11,1.289105e-11,2.787808e-11
1.784679e+00,3.395861e-17,4.661956e-11,1.634901e-11,1.321090e-11,2.740341e-11
1.785162e+00,3.352332e-17,4.668986e-11,1.650047e-11,1.366628e-11,2.700972e-11
1.785645e+00,3.409699e-17,4.688004e-11,1.665220e-11,1.430000e-11,2.669662e-11
1.786128e+00,3.354450e-17,4.727098e-11,1.679740e-11,1.513074e-11,2.646198e-11
1.786611e+00,3.377009e-17,4.782505e-11,1.693069e-11,1.614050e-11,2.630294e-11
1.787094e+00,3.347622e-17,4.842476e-11,1.704814e-11,1.726929e-11,2.621460e-11
1.787577e+00,3.337627e-17,4.901661e-11,1.714688e-11,1.842000e-11,2.619003e-11
1.788060e+00,3.439104e-17,4.964568e-11,1.722522e-11,1.947324e-11,2.622223e-11
1.788543e+00,3.405653e-17,5.033448e-11,1.728216e-11,2.030813e-11,2.630368e-11
1.789026e+00,3.408273e-17,5.099738e-11,1.731666e-11,2.082245e-11,2.642629e-11
1.789509e+00,3.409209e-17,5.153049e-11,1.732756e-11,2.094013e-11,2.658430e-11
1.789992e+00,3.362332e-17,5.197623e-11,1.731668e-11,2.069585e-11,2.676972e-11
1.790475e+00,3.398938e-17,5.241448e-11,1.728404e-11,2.015892e-11,2.697901e-11
1.790958e+00,3.343852e-17,5.282199e-11,1.723069e-11,1.944319e-11,2.720954e-11
