k_s_per_km,kPk_pi_p1_n1,kPk_pi_p2_n1,kPk_pi_p7_n1,kPk_pi_p8_n1,kPk_pi_p9_n1
2.378775e+00,2.313339e-17,9.841043e-11,5.328321e-11,4.783001e-11,6.965019e-11
2.379237e+00,2.332731e-17,9.843577e-11,5.122174e-11,4.718900e-11,7.031579e-11
2.379699e+00,2.284696e-17,9.852774e-11,4.871663e-11,4.667960e-11,7.097551e-11
2.380161e+00,2.300470e-17,9.865053e-11,4.778354e-11,4.723114e-11,7.161846e-11
2.380623e+00,2.318275e-17,9.875781e-11,4.885904e-11,4.774985e-11,7.223341e-11
2.381084e+00,2.303468e-17,9.880148e-11,5.059215e-11,4.713838e-11,7.280681e-11
2.381546e+00,2.316559e-17,9.874396e-11,5.138177e-11,4.625341e-11,7.332536e-11
2.382008e+00,2.324544e-17,9.856634e-11,5.101908e-11,4.630826e-11,7.376876e-11
2.382470e+00,2.299075e-17,9.827289e-11,5.085996e-11,4.668070e-11,7.411849e-11
2.382932e+00,2.327186e-17,9.788793e-11,5.233623e-11,4.617154e-11,7.435879e-11
2.383393e+00,2.399227e-17,9.744849e-11,5.536917e-11,4.530498e-11,7.447747e-11
2.383855e+00,2.356765e-17,9.699151e-11,5.835508e-11,4.532653e-11,7.446526e-11
2.384317e+00,2.319034e-17,9.655286e-11,5.967723e-11,4.580259e-11,7.431429e-11
2.384779e+00,2.377922e-17,9.616016e-11,5.940548e-11,4.538589e-11,7.402096e-11
2.385241e+00,2.368681e-17,9.583578e-11,5.934390e-11,4.444389e-11,7.358589e-11
2.385702e+00,2.358811e-17,9.560022e-11,6.133877e-11,4.447005e-11,7.301547e-11
2.386164e+00,2.346531e-17,9.547178e-11,6.546275e-11,4.516762e-11,7.231715e-11
2.386626e+00,2.387037e-17,9.547019e-11,6.980921e-11,4.475880e-11,7.150438e-11
2.387088e+00,2.363061e-17,9.561054e-11,7.218371e-11,4.326463e-11,7.059209e-11
2.387550e+00,2.395885e-17,9.589947e-11,7.208704e-11,4.266002e-11,6.959724e-11
2.388011e+00,2.430868e-17,9.633170e-11,7.110554e-11,4.322892e-11,6.854107e-11
2.388473e+00,2.413567e-17,9.689698e-11,7.136510e-11,4.275334e-11,6.743992e-11
2.388935e+00,2.376470e-17,9.757414e-11,7.339107e-11,4.062032e-11,6.631892e-11
2.389397e+00,2.409912e-17,9.834120e-11,7.572338e-11,3.907476e-11,6.519969e-11
2.389859e+00,2.422774e-17,9.918113e-11,7.672169e-11,3.899536e-11,6.409995e-11
2.390320e+00,2.398726e-17,1.000785e-10,7.627850e-11,3.845509e-11,6.303644e-11
2.390782e+00,2.424691e-17,1.010248e-10,7.590932e-11,3.638956e-11,6.201749e-11
2.391244e+00,2.425484e-17,1.020016e-10,7.716686e-11,3.456837e-11,6.105821e-11
2.391706e+00,2.406924e-17,1.029852e-10,7.996596e-11,3.428929e-11,6.017063e-11
2.392168e+00,2.466575e-17,1.039463e-10,8.255029e-11,3.405248e-11,5.936423e-11
2.392630e+00,2.452209e-17,1.048528e-10,8.316343e-11,3.251743e-11,5.864619e-11
2.393091e+00,2.411822e-17,1.056747e-10,8.180023e-11,3.109965e-11,5.802289e-11
2.393553e+00,2.450889e-17,1.063948e-10,8.026450e-11,3.128287e-11,5.749677e-11
2.394015e+00,2.451510e-17,1.069981e-10,8.052319e-11,3.175083e-11,5.707587e-11
2.394477e+00,2.432896e-17,1.074811e-10,8.280800e-11,3.080364e-11,5.676415e-11
2.394939e+00,2.424324e-17,1.078442e-10,8.536747e-11,2.963588e-11,5.656201e-11
2.395400e+00,2.403293e-17,1.080884e-10,8.608398e-11,3.014342e-11,5.646591e-11
2.395862e+00,2.426322e-17,1.082163e-10,8.440591e-11,3.124162e-11,5.646928e-11
2.396324e+00,2.420725e-17,1.082293e-10,8.173120e-11,3.069839e-11,5.656512e-11
2.396786e+00,2.412202e-17,1.081333e-10,7.995858e-11,2.929318e-11,5.674463e-11
2.397248e+00,2.407783e-17,1.079408e-10,7.962180e-11,2.949058e-11,5.699514e-11
2.397709e+00,2.392686e-17,1.076716e-10,7.947222e-11,3.085798e-11,5.729796e-11
2.398171e+00,2.428970e-17,1.073493e-10,7.789816e-11,3.076817e-11,5.763326e-11
2.398633e+00,2.432457e-17,1.070001e-10,7.471877e-11,2.925017e-11,5.797817e-11
2.399095e+00,2.419551e-17,1.066446e-10,7.152416e-11,2.905918e-11,5.831029e-11
2.399557e+00,2.409802e-17,1.062982e-10,7.021672e-11,3.060487e-11,5.860509e-11
2.400018e+00,2.399150e-17,1.059694e-10,7.073856e-11,3.117635e-11,5.883870e-11
2.400480e+00,2.378532e-17,1.056609e-10,7.117664e-11,3.038034e-11,5.898823e-11
2.400942e+00,2.421533e-17,1.053763e-10,6.957291e-11,3.060786e-11,5.903452e-11
2.401404e+00,2.405274e-17,1.051194e-10,6.583117e-11,3.244988e-11,5.896645e-11
2.401866e+00,2.360909e-17,1.048952e-10,6.186855e-11,3.375654e-11,5.878080e-11
2.402328e+00,2.375589e-17,1.047062e-10,5.986022e-11,3.383638e-11,5.848097e-11
2.402789e+00,2.396087e-17,1.045505e-10,6.027376e-11,3.468587e-11,5.807424e-11
2.403251e+00,2.432214e-17,1.044223e-10,6.155146e-11,3.707180e-11,5.757207e-11
2.403713e+00,2.383626e-17,1.043139e-10,6.164497e-11,3.896610e-11,5.699471e-11
2.404175e+00,2.425259e-17,1.042196e-10,5.994783e-11,3.933869e-11,5.636515e-11
2.404637e+00,2.405994e-17,1.041402e-10,5.773331e-11,4.008742e-11,5.570802e-11
2.405098e+00,2.368520e-17,1.040858e-10,5.675676e-11,4.241622e-11,5.504903e-11
2.405560e+00,2.416582e-17,1.040743e-10,5.746633e-11,4.448450e-11,5.440752e-11
2.406022e+00,2.408326e-17,1.041276e-10,5.862959e-11,4.472166e-11,5.380530e-11
2.406484e+00,2.408021e-17,1.042661e-10,5.868426e-11,4.472421e-11,5.326060e-11
2.406946e+00,2.432308e-17,1.045037e-10,5.745559e-11,4.630063e-11,5.278747e-11
2.407407e+00,2.432872e-17,1.048446e-10,5.644559e-11,4.815923e-11,5.239457e-11
2.407869e+00,2.454780e-17,1.052882e-10,5.733500e-11,4.835732e-11,5.208185e-11
2.408331e+00,2.439109e-17,1.058266e-10,6.019624e-11,4.786999e-11,5.184535e-11
2.408793e+00,2.470113e-17,1.064504e-10,6.317291e-11,4.876715e-11,5.167363e-11
2.409255e+00,2.456998e-17,1.071501e-10,6.409166e-11,5.043919e-11,5.155123e-11
2.409716e+00,2.458031e-17,1.079129e-10,6.249782e-11,5.088345e-11,5.146000e-11
2.410178e+00,2.426976e-17,1.087257e-10,6.014954e-11,5.052748e-11,5.137932e-11
2.410640e+00,2.481966e-17,1.095628e-10,5.947102e-11,5.137531e-11,5.128850e-11
2.411102e+00,2.445049e-17,1.103943e-10,6.104727e-11,5.303915e-11,5.116951e-11
2.411564e+00,2.491393e-17,1.111872e-10,6.333257e-11,5.377816e-11,5.100837e-11
2.412025e+00,2.447751e-17,1.119081e-10,6.427436e-11,5.382764e-11,5.079687e-11
2.412487e+00,2.469643e-17,1.125366e-10,6.325296e-11,5.475339e-11,5.052937e-11
2.412949e+00,2.444816e-17,1.130522e-10,6.150905e-11,5.641875e-11,5.020712e-11
2.413411e+00,2.469198e-17,1.134460e-10,6.074038e-11,5.731889e-11,4.983441e-11
2.413873e+00,2.424431e-17,1.137145e-10,6.131736e-11,5.742300e-11,4.941838e-11
2.414335e+00,2.455814e-17,1.138573e-10,6.193449e-11,5.812048e-11,4.896872e-11
2.414796e+00,2.469345e-17,1.138750e-10,6.101754e-11,5.956871e-11,4.850020e-11
2.415258e+00,2.428253e-17,1.137705e-10,5.842231e-11,6.048680e-11,4.802685e-11
2.415720e+00,2.468799e-17,1.135511e-10,5.571514e-11,6.056206e-11,4.756726e-11
2.416182e+00,2.501243e-17,1.132313e-10,5.467141e-11,6.094034e-11,4.714070e-11
2.416644e+00,2.405006e-17,1.128351e-10,5.547095e-11,6.204049e-11,4.676592e-11
2.417105e+00,2.391227e-17,1.123966e-10,5.639099e-11,6.289378e-11,4.646118e-11
2.417567e+00,2.420744e-17,1.119508e-10,5.537602e-11,6.305864e-11,4.624115e-11
2.418029e+00,2.397113e-17,1.115341e-10,5.197419e-11,6.336022e-11,4.611948e-11
2.418491e+00,2.425608e-17,1.111745e-10,4.782839e-11,6.423531e-11,4.610464e-11
2.418953e+00,2.388769e-17,1.108883e-10,4.518603e-11,6.494007e-11,4.620022e-11
2.419414e+00,2.385685e-17,1.106813e-10,4.486563e-11,6.504969e-11,4.640547e-11
2.419876e+00,2.406309e-17,1.105486e-10,4.561911e-11,6.525772e-11,4.671818e-11
2.420338e+00,2.387925e-17,1.104819e-10,4.548549e-11,6.597044e-11,4.713281e-11
2.420800e+00,2.386806e-17,1.104709e-10,4.375271e-11,6.645873e-11,4.764318e-11
2.421262e+00,2.380876e-17,1.105060e-10,4.165663e-11,6.620873e-11,4.824438e-11
2.421723e+00,2.417690e-17,1.105740e-10,4.097734e-11,6.595540e-11,4.892849e-11
2.422185e+00,2.389953e-17,1.106590e-10,4.194907e-11,6.622924e-11,4.968716e-11
2.422647e+00,2.410000e-17,1.107408e-10,4.302014e-11,6.643416e-11,5.050913e-11
2.423109e+00,2.392385e-17,1.107955e-10,4.241407e-11,6.597308e-11,5.138510e-11
2.423571e+00,2.431906e-17,1.108003e-10,3.995446e-11,6.524518e-11,5.230573e-11
2.424033e+00,2.414948e-17,1.107401e-10,3.731751e-11,6.488550e-11,5.326157e-11
2.424494e+00,2.404734e-17,1.106115e-10,3.643021e-11,6.476031e-11,5.424164e-11
2.424956e+00,2.377617e-17,1.104240e-10,3.756662e-11,6.434011e-11,5.524265e-11
2.425418e+00,2.435408e-17,1.101999e-10,3.900361e-11,6.356797e-11,5.625786e-11
2.425880e+00,2.399888e-17,1.099681e-10,3.858163e-11,6.281806e-11,5.728586e-11
2.426342e+00,2.459812e-17,1.097575e-10,3.570582e-11,6.228866e-11,5.832553e-11
2.426803e+00,2.454758e-17,1.095930e-10,3.187387e-11,6.183582e-11,5.937208e-11
2.427265e+00,2.451821e-17,1.094921e-10,2.920934e-11,6.124303e-11,6.042542e-11
2.427727e+00,2.485571e-17,1.094679e-10,2.854983e-11,6.043650e-11,6.147508e-11
2.428189e+00,2.460814e-17,1.095305e-10,2.878782e-11,5.952739e-11,6.250981e-11
2.428651e+00,2.505585e-17,1.096919e-10,2.815878e-11,5.871279e-11,6.351593e-11
2.429112e+00,2.491912e-17,1.099635e-10,2.610470e-11,5.801898e-11,6.447415e-11
2.429574e+00,2.444111e-17,1.103565e-10,2.381894e-11,5.720925e-11,6.536877e-11
2.430036e+00,2.442161e-17,1.108731e-10,2.298836e-11,5.612545e-11,6.617772e-11
2.430498e+00,2.487712e-17,1.115037e-10,2.394989e-11,5.494516e-11,6.688188e-11
2.430960e+00,2.473658e-17,1.122238e-10,2.519877e-11,5.389615e-11,6.746238e-11
2.431421e+00,2.434065e-17,1.129988e-10,2.482285e-11,5.290451e-11,6.790436e-11
2.431883e+00,2.424298e-17,1.137902e-10,2.245536e-11,5.180948e-11,6.819243e-11
2.432345e+00,2.450332e-17,1.145560e-10,1.992093e-11,5.067519e-11,6.830620e-11
2.432807e+00,2.428492e-17,1.152691e-10,1.950935e-11,4.956475e-11,6.824484e-11
2.433269e+00,2.457171e-17,1.159161e-10,2.164548e-11,4.837619e-11,6.800720e-11
2.433730e+00,2.481230e-17,1.164927e-10,2.454892e-11,4.717587e-11,6.760088e-11
2.434192e+00,2.467239e-17,1.170060e-10,2.589798e-11,4.620699e-11,6.703836e-11
2.434654e+00,2.419013e-17,1.174604e-10,2.490064e-11,4.538680e-11,6.634302e-11
2.435116e+00,2.428768e-17,1.178606e-10,2.291966e-11,4.428927e-11,6.554662e-11
2.435578e+00,2.437015e-17,1.182112e-10,2.204985e-11,4.290441e-11,6.468778e-11
2.436040e+00,2.417162e-17,1.185200e-10,2.312611e-11,4.177515e-11,6.380769e-11
2.436501e+00,2.425078e-17,1.188010e-10,2.507821e-11,4.105437e-11,6.294849e-11
2.436963e+00,2.401805e-17,1.190783e-10,2.620587e-11,4.013048e-11,6.214477e-11
2.437425e+00,2.451374e-17,1.193803e-10,2.596972e-11,3.866466e-11,6.143404e-11
2.437887e+00,2.421448e-17,1.197350e-10,2.555651e-11,3.723595e-11,6.084718e-11
2.438349e+00,2.360945e-17,1.201621e-10,2.659723e-11,3.633930e-11,6.040920e-11
2.438810e+00,2.367560e-17,1.206651e-10,2.936688e-11,3.549320e-11,6.013607e-11
2.439272e+00,2.371465e-17,1.212352e-10,3.235168e-11,3.413527e-11,6.003223e-11
2.439734e+00,2.404906e-17,1.218488e-10,3.360706e-11,3.270481e-11,6.009862e-11
2.440196e+00,2.364923e-17,1.224767e-10,3.270689e-11,3.185027e-11,6.032940e-11
2.440658e+00,2.396119e-17,1.230903e-10,3.128454e-11,3.121554e-11,6.070918e-11
2.441119e+00,2.385861e-17,1.236683e-10,3.156372e-11,3.014333e-11,6.121365e-11
2.441581e+00,2.352104e-17,1.241970e-10,3.427540e-11,2.901947e-11,6.181101e-11
2.442043e+00,2.342529e-17,1.246619e-10,3.791672e-11,2.862806e-11,6.246154e-11
2.442505e+00,2.335762e-17,1.250469e-10,4.010389e-11,2.858175e-11,6.312871e-11
2.442967e+00,2.352237e-17,1.253255e-10,3.974275e-11,2.791118e-11,6.377891e-11
2.443428e+00,2.326129e-17,1.254664e-10,3.812939e-11,2.702015e-11,6.437914e-11
2.443890e+00,2.305642e-17,1.254408e-10,3.742074e-11,2.700812e-11,6.490563e-11
2.444352e+00,2.318855e-17,1.252231e-10,3.844261e-11,2.754247e-11,6.533624e-11
2.444814e+00,2.274339e-17,1.247979e-10,4.009191e-11,2.739693e-11,6.565884e-11
2.445276e+00,2.289482e-17,1.241598e-10,4.065378e-11,2.666523e-11,6.587066e-11
2.445738e+00,2.276478e-17,1.233121e-10,3.966615e-11,2.659556e-11,6.597396e-11
2.446199e+00,2.296790e-17,1.222623e-10,3.844076e-11,2.731561e-11,6.597289e-11
2.446661e+00,2.256601e-17,1.210081e-10,3.871617e-11,2.761346e-11,6.587375e-11
2.447123e+00,2.253686e-17,1.195507e-10,4.084010e-11,2.714617e-11,6.568768e-11
2.447585e+00,2.244536e-17,1.178891e-10,4.327997e-11,2.702976e-11,6.543294e-11
2.448047e+00,2.275634e-17,1.160269e-10,4.404091e-11,2.774211e-11,6.513286e-11
2.448508e+00,2.285519e-17,1.139837e-10,4.261907e-11,2.828917e-11,6.481128e-11
2.448970e+00,2.275952e-17,1.117789e-10,4.055171e-11,2.815628e-11,6.448640e-11
2.449432e+00,2.258148e-17,1.094569e-10,4.004409e-11,2.828243e-11,6.417664e-11
2.449894e+00,2.273807e-17,1.070688e-10,4.190517e-11,2.918795e-11,6.389945e-11
2.450356e+00,2.284753e-17,1.046578e-10,4.482111e-11,2.987692e-11,6.366835e-11
2.450817e+00,2.325437e-17,1.022733e-10,4.661430e-11,2.976607e-11,6.349320e-11
2.451279e+00,2.335130e-17,9.994510e-11,4.628932e-11,2.996847e-11,6.337768e-11
2.451741e+00,2.294667e-17,9.771184e-11,4.485086e-11,3.120584e-11,6.332074e-11
2.452203e+00,2.327680e-17,9.560447e-11,4.419490e-11,3.215432e-11,6.331918e-11
2.452665e+00,2.321645e-17,9.365211e-11,4.515085e-11,3.171378e-11,6.337173e-11
2.453126e+00,2.305482e-17,9.188441e-11,4.666887e-11,3.127433e-11,6.347665e-11
2.453588e+00,2.341838e-17,9.031306e-11,4.698083e-11,3.240940e-11,6.363062e-11
2.454050e+00,2.299900e-17,8.895794e-11,4.550317e-11,3.374895e-11,6.382823e-11
2.454512e+00,2.331002e-17,8.780825e-11,4.378801e-11,3.324712e-11,6.405861e-11
2.454974e+00,2.338767e-17,8.684533e-11,4.378138e-11,3.205866e-11,6.431019e-11
2.455435e+00,2.353662e-17,8.604562e-11,4.584910e-11,3.240852e-11,6.457161e-11
2.455897e+00,2.355463e-17,8.537960e-11,4.834213e-11,3.367503e-11,6.483366e-11
2.456359e+00,2.369231e-17,8.482519e-11,4.907528e-11,3.360426e-11,6.508472e-11
2.456821e+00,2.370771e-17,8.436314e-11,4.741311e-11,3.238729e-11,6.531514e-11
2.457283e+00,2.391920e-17,8.397845e-11,4.488535e-11,3.220249e-11,6.551717e-11
2.457745e+00,2.380753e-17,8.365791e-11,4.376787e-11,3.323736e-11,6.568589e-11
2.458206e+00,2.384911e-17,8.338959e-11,4.498634e-11,3.352755e-11,6.581928e-11
2.458668e+00,2.379588e-17,8.316117e-11,4.736164e-11,3.271926e-11,6.591669e-11
2.459130e+00,2.386624e-17,8.296615e-11,4.881395e-11,3.265395e-11,6.597638e-11
2.459592e+00,2.414902e-17,8.280538e-11,4.836228e-11,3.378790e-11,6.599568e-11
2.460054e+00,2.375258e-17,8.268849e-11,4.692538e-11,3.432576e-11,6.597140e-11
2.460515e+00,2.354119e-17,8.263353e-11,4.621326e-11,3.373080e-11,6.590222e-11
2.460977e+00,2.370791e-17,8.266195e-11,4.688296e-11,3.384825e-11,6.578914e-11
2.461439e+00,2.395773e-17,8.279210e-11,4.783540e-11,3.533730e-11,6.563699e-11
2.461901e+00,2.357378e-17,8.303480e-11,4.736233e-11,3.617013e-11,6.545253e-11
2.462363e+00,2.376099e-17,8.339314e-11,4.501358e-11,3.537803e-11,6.524289e-11
2.462824e+00,2.345520e-17,8.386279e-11,4.225647e-11,3.507713e-11,6.501574e-11
2.463286e+00,2.365502e-17,8.443967e-11,4.114873e-11,3.659605e-11,6.477754e-11
2.463748e+00,2.337437e-17,8.511784e-11,4.234759e-11,3.775683e-11,6.453663e-11
2.464210e+00,2.326454e-17,8.589386e-11,4.431782e-11,3.669856e-11,6.430036e-11
2.464672e+00,2.351687e-17,8.676498e-11,4.466433e-11,3.549674e-11,6.407358e-11
2.465133e+00,2.350039e-17,8.771971e-11,4.246556e-11,3.647018e-11,6.385859e-11
2.465595e+00,2.350568e-17,8.873991e-11,3.936943e-11,3.764032e-11,6.365540e-11
2.466057e+00,2.357092e-17,8.979422e-11,3.783162e-11,3.667885e-11,6.346736e-11
2.466519e+00,2.336803e-17,9.084833e-11,3.892165e-11,3.514011e-11,6.329931e-11
2.466981e+00,2.370972e-17,9.186875e-11,4.149753e-11,3.542249e-11,6.315615e-11
2.467443e+00,2.313682e-17,9.282828e-11,4.347070e-11,3.636803e-11,6.303982e-11
2.467904e+00,2.281670e-17,9.370618e-11,4.384973e-11,3.563455e-11,6.294880e-11
2.468366e+00,2.298178e-17,9.449238e-11,4.355229e-11,3.414294e-11,6.287906e-11
2.468828e+00,2.332737e-17,9.517004e-11,4.427118e-11,3.426265e-11,6.282727e-11
2.469290e+00,2.304847e-17,9.572078e-11,4.660150e-11,3.526675e-11,6.279045e-11
2.469752e+00,2.299147e-17,9.612078e-11,4.935894e-11,3.473081e-11,6.276501e-11
2.470213e+00,2.279304e-17,9.634154e-11,5.075199e-11,3.318803e-11,6.274517e-11
2.470675e+00,2.292785e-17,9.636149e-11,5.028663e-11,3.316297e-11,6.272279e-11
2.471137e+00,2.325923e-17,9.617093e-11,4.940081e-11,3.435407e-11,6.269123e-11
2.471599e+00,2.296800e-17,9.577937e-11,5.018628e-11,3.406861e-11,6.264752e-11
2.472061e+00,2.304500e-17,9.521244e-11,5.334542e-11,3.228284e-11,6.258950e-11
2.472522e+00,2.273199e-17,9.450676e-11,5.739896e-11,3.178946e-11,6.251249e-11
2.472984e+00,2.245510e-17,9.369440e-11,6.001430e-11,3.300659e-11,6.240815e-11
2.473446e+00,2.282984e-17,9.280361e-11,6.011032e-11,3.315094e-11,6.226729e-11
2.473908e+00,2.254790e-17,9.185123e-11,5.888110e-11,3.141919e-11,6.208398e-11
2.474370e+00,2.256766e-17,9.084697e-11,5.863361e-11,3.057605e-11,6.185696e-11
2.474831e+00,2.327932e-17,8.980192e-11,6.059927e-11,3.186414e-11,6.158606e-11
2.475293e+00,2.317581e-17,8.872551e-11,6.383763e-11,3.272608e-11,6.126762e-11
2.475755e+00,2.273114e-17,8.764148e-11,6.618152e-11,3.165961e-11,6.089873e-11
2.476217e+00,2.257354e-17,8.657632e-11,6.653648e-11,3.124132e-11,6.048076e-11
2.476679e+00,2.284464e-17,8.555038e-11,6.593779e-11,3.293937e-11,6.001941e-11
2.477140e+00,2.282372e-17,8.457720e-11,6.617915e-11,3.453398e-11,5.952335e-11
2.477602e+00,2.227642e-17,8.365413e-11,6.786430e-11,3.454977e-11,5.899708e-11
2.478064e+00,2.270325e-17,8.277679e-11,6.969196e-11,3.494002e-11,5.844751e-11
2.478526e+00,2.257200e-17,8.194181e-11,6.973830e-11,3.721205e-11,5.788192e-11
2.478988e+00,2.248352e-17,8.115511e-11,6.745043e-11,3.952834e-11,5.731033e-11
2.479450e+00,2.246483e-17,8.043193e-11,6.433485e-11,4.019590e-11,5.674311e-11
2.479911e+00,2.249824e-17,7.980110e-11,6.267434e-11,4.080859e-11,5.619445e-11
2.480373e+00,2.290575e-17,7.928740e-11,6.340542e-11,4.317407e-11,5.567186e-11
2.480835e+00,2.284102e-17,7.891299e-11,6.528007e-11,4.584167e-11,5.518271e-11
2.481297e+00,2.287486e-17,7.868667e-11,6.605731e-11,4.674607e-11,5.473121e-11
2.481759e+00,2.270361e-17,7.860611e-11,6.463672e-11,4.697997e-11,5.432110e-11
2.482220e+00,2.264343e-17,7.866419e-11,6.207166e-11,4.869566e-11,5.395603e-11
2.482682e+00,2.280328e-17,7.885895e-11,6.049089e-11,5.113695e-11,5.363432e-11
2.483144e+00,2.272278e-17,7.919854e-11,6.109473e-11,5.207385e-11,5.335292e-11
2.483606e+00,2.303838e-17,7.970059e-11,6.308334e-11,5.188530e-11,5.310542e-11
2.484068e+00,2.295341e-17,8.038676e-11,6.460034e-11,5.274753e-11,5.288409e-11
2.484529e+00,2.259309e-17,8.127069e-11,6.467250e-11,5.461254e-11,5.268149e-11
2.484991e+00,2.270092e-17,8.235697e-11,6.417989e-11,5.544525e-11,5.248824e-11
2.485453e+00,2.284992e-17,8.362535e-11,6.486397e-11,5.502799e-11,5.229451e-11
2.485915e+00,2.291772e-17,8.504052e-11,6.737661e-11,5.526541e-11,5.208909e-11
2.486377e+00,2.301686e-17,8.655944e-11,7.034359e-11,5.657204e-11,5.186170e-11
2.486838e+00,2.272101e-17,8.813507e-11,7.140190e-11,5.712907e-11,5.160495e-11
2.487300e+00,2.313388e-17,8.973221e-11,6.978296e-11,5.653327e-11,5.131644e-11
2.487762e+00,2.308753e-17,9.131407e-11,6.699901e-11,5.634945e-11,5.099932e-11
2.488224e+00,2.274707e-17,9.284577e-11,6.543896e-11,5.703811e-11,5.066057e-11
2.488686e+00,2.302874e-17,9.429368e-11,6.615302e-11,5.727554e-11,5.030932e-11
2.489148e+00,2.261583e-17,9.560880e-11,6.793163e-11,5.652066e-11,4.995990e-11
2.489609e+00,2.259749e-17,9.673956e-11,6.851110e-11,5.590453e-11,4.962757e-11
2.490071e+00,2.269553e-17,9.764503e-11,6.672865e-11,5.604666e-11,4.932729e-11
2.490533e+00,2.281865e-17,9.828918e-11,6.355187e-11,5.603070e-11,4.907836e-11
2.490995e+00,2.292646e-17,9.865715e-11,6.107001e-11,5.519932e-11,4.889860e-11
2.491457e+00,2.278982e-17,9.875213e-11,6.048435e-11,5.428827e-11,4.880478e-11
2.491918e+00,2.292151e-17,9.858982e-11,6.109409e-11,5.399202e-11,4.881206e-11
2.492380e+00,2.293020e-17,9.818774e-11,6.123022e-11,5.379495e-11,4.893374e-11
2.492842e+00,2.278574e-17,9.756090e-11,6.010041e-11,5.305373e-11,4.918208e-11
2.493304e+00,2.281571e-17,9.671929e-11,5.868567e-11,5.213381e-11,4.956598e-11
2.493766e+00,2.248250e-17,9.567105e-11,5.873199e-11,5.163679e-11,5.008810e-11
2.494227e+00,2.257630e-17,9.443167e-11,6.084570e-11,5.134469e-11,5.074300e-11
2.494689e+00,2.265218e-17,9.301906e-11,6.367125e-11,5.073976e-11,5.152329e-11
2.495151e+00,2.303630e-17,9.146990e-11,6.500393e-11,4.995530e-11,5.241327e-11
2.495613e+00,2.287635e-17,8.982440e-11,6.389143e-11,4.945555e-11,5.339704e-11
2.496075e+00,2.325673e-17,8.812062e-11,6.164038e-11,4.918526e-11,5.445772e-11
2.496536e+00,2.279302e-17,8.638914e-11,6.069581e-11,4.871330e-11,5.557435e-11
2.496998e+00,2.328909e-17,8.463082e-11,6.238500e-11,4.799352e-11,5.673260e-11
2.497460e+00,2.282906e-17,8.284044e-11,6.569746e-11,4.742794e-11,5.791283e-11
2.497922e+00,2.299359e-17,8.100348e-11,6.817422e-11,4.717205e-11,5.909758e-11
2.498384e+00,2.327084e-17,7.909655e-11,6.852961e-11,4.686037e-11,6.027969e-11
2.498845e+00,2.301191e-17,7.712152e-11,6.769712e-11,4.619267e-11,6.144362e-11
2.499307e+00,2.292157e-17,7.507545e-11,6.772231e-11,4.537825e-11,6.258515e-11
2.499769e+00,2.299470e-17,7.297901e-11,6.970973e-11,4.484869e-11,6.369452e-11
2.500231e+00,2.332174e-17,7.085662e-11,7.281242e-11,4.456469e-11,6.476710e-11
2.500693e+00,2.328414e-17,6.873587e-11,7.523270e-11,4.398847e-11,6.580196e-11
2.501155e+00,2.331014e-17,6.664656e-11,7.614738e-11,4.291407e-11,6.680134e-11
2.501616e+00,2.279560e-17,6.462790e-11,7.658354e-11,4.189089e-11,6.776769e-11
2.502078e+00,2.271625e-17,6.271308e-11,7.834929e-11,4.136991e-11,6.871051e-11
2.502540e+00,2.316284e-17,6.095750e-11,8.208013e-11,4.088866e-11,6.963289e-11
2.503002e+00,2.293292e-17,5.941905e-11,8.637041e-11,3.978615e-11,7.053949e-11
2.503464e+00,2.302745e-17,5.815552e-11,8.892589e-11,3.840410e-11,7.143267e-11
2.503925e+00,2.306864e-17,5.721758e-11,8.867944e-11,3.759632e-11,7.231103e-11
2.504387e+00,2.319127e-17,5.663310e-11,8.681649e-11,3.724254e-11,7.317740e-11
2.504849e+00,2.295005e-17,5.641524e-11,8.571395e-11,3.643948e-11,7.402605e-11
2.505311e+00,2.287635e-17,5.655368e-11,8.676930e-11,3.514964e-11,7.485176e-11
2.505773e+00,2.263582e-17,5.702222e-11,8.918254e-11,3.435174e-11,7.564932e-11
2.506234e+00,2.265290e-17,5.778247e-11,9.084541e-11,3.428321e-11,7.641273e-11
2.506696e+00,2.297211e-17,5.879676e-11,9.046060e-11,3.398369e-11,7.714222e-11
2.507158e+00,2.306891e-17,6.001925e-11,8.876239e-11,3.310139e-11,7.783214e-11
2.507620e+00,2.290499e-17,6.140894e-11,8.771963e-11,3.262808e-11,7.848195e-11
2.508082e+00,2.271293e-17,6.291602e-11,8.851306e-11,3.305907e-11,7.908527e-11
2.508543e+00,2.300175e-17,6.448508e-11,9.027053e-11,3.332220e-11,7.963281e-11
2.509005e+00,2.263749e-17,6.606561e-11,9.093784e-11,3.284321e-11,8.012472e-11
2.509467e+00,2.255996e-17,6.760480e-11,8.964335e-11,3.273587e-11,8.055945e-11
2.509929e+00,2.267213e-17,6.906431e-11,8.758095e-11,3.363493e-11,8.093693e-11
2.510391e+00,2.264665e-17,7.042175e-11,8.681956e-11,3.444418e-11,8.125788e-11
2.510852e+00,2.260726e-17,7.166833e-11,8.818641e-11,3.436384e-11,8.152247e-11
