k_s_per_km,kPk_pi_p1_0,kPk_pi_p2_0,kPk_pi_p7_0,kPk_pi_p8_0,kPk_pi_p9_0
1.253821e-01,1.357849e-10,1.357849e-10,1.357849e-10,1.357849e-10,1.357849e-10
1.258252e-01,1.307766e-10,1.307766e-10,1.307766e-10,1.307766e-10,1.307766e-10
1.262682e-01,1.261024e-10,1.261024e-10,1.261024e-10,1.261024e-10,1.261024e-10
1.267113e-01,1.213690e-10,1.213690e-10,1.213690e-10,1.213690e-10,1.213690e-10
1.271543e-01,1.173928e-10,1.173928e-10,1.173928e-10,1.173928e-10,1.173928e-10
1.275974e-01,1.135027e-10,1.135027e-10,1.135027e-10,1.135027e-10,1.135027e-10
1.280404e-01,1.105289e-10,1.105289e-10,1.105289e-10,1.105289e-10,1.105289e-10
1.284835e-01,1.075191e-10,1.075191e-10,1.075191e-10,1.075191e-10,1.075191e-10
1.289265e-01,1.052221e-10,1.052221e-10,1.052221e-10,1.052221e-10,1.052221e-10
1.293695e-01,1.026963e-10,1.026963e-10,1.026963e-10,1.026963e-10,1.026963e-10
1.298126e-01,1.006401e-10,1.006401e-10,1.006401e-10,1.006401e-10,1.006401e-10
1.302556e-01,9.815912e-11,9.815912e-11,9.815912e-11,9.815912e-11,9.815912e-11
1.306987e-01,9.592910e-11,9.592910e-11,9.592910e-11,9.592910e-11,9.592910e-11
1.311417e-01,9.314313e-11,9.314313e-11,9.314313e-11,9.314313e-11,9.314313e-11
1.315848e-01,9.045785e-11,9.045785e-11,9.045785e-11,9.045785e-11,9.045785e-11
1.320278e-01,8.721550e-11,8.721550e-11,8.721550e-11,8.721550e-11,8.721550e-11
1.324709e-01,8.408823e-11,8.408823e-11,8.408823e-11,8.408823e-11,8.408823e-11
1.329139e-01,8.062261e-11,8.062261e-11,8.062261e-11,8.062261e-11,8.062261e-11
1.333570e-01,7.747051e-11,7.747051e-11,7.747051e-11,7.747051e-11,7.747051e-11
1.338000e-01,7.429337e-11,7.429337e-11,7.429337e-11,7.429337e-11,7.429337e-11
1.342431e-01,7.159674e-11,7.159674e-11,7.159674e-11,7.159674e-11,7.159674e-11
1.346861e-01,6.907673e-11,6.907673e-11,6.907673e-11,6.907673e-11,6.907673e-11
1.351291e-01,6.702937e-11,6.702937e-11,6.702937e-11,6.702937e-11,6.702937e-11
1.355722e-01,6.516789e-11,6.516789e-11,6.516789e-11,6.516789e-11,6.516789e-11
1.360152e-01,6.365129e-11,6.365129e-11,6.365129e-11,6.365129e-11,6.365129e-11
1.364583e-01,6.229048e-11,6.229048e-11,6.229048e-11,6.229048e-11,6.229048e-11
1.369013e-01,6.108254e-11,6.108254e-11,6.108254e-11,6.108254e-11,6.108254e-11
1.373444e-01,5.992048e-11,5.992048e-11,5.992048e-11,5.992048e-11,5.992048e-11
1.377874e-01,5.867825e-11,5.867825e-11,5.867825e-11,5.867825e-11,5.867825e-11
1.382305e-01,5.738071e-11,5.738071e-11,5.738071e-11,5.738071e-11,5.738071e-11
1.386735e-01,5.585669e-11,5.585669e-11,5.585669e-11,5.585669e-11,5.585669e-11
1.391166e-01,5.429634e-11,5.429634e-11,5.429634e-11,5.429634e-11,5.429634e-11
1.395596e-01,5.252022e-11,5.252022e-11,5.252022e-11,5.252022e-11,5.252022e-11
1.400027e-01,5.084918e-11,5.084918e-11,5.084918e-11,5.084918e-11,5.084918e-11
1.404457e-01,4.903630e-11,4.903630e-11,4.903630e-11,4.903630e-11,4.903630e-11
1.408888e-01,4.747963e-11,4.747963e-11,4.747963e-11,4.747963e-11,4.747963e-11
1.413318e-01,4.583037e-11,4.583037e-11,4.583037e-11,4.583037e-11,4.583037e-11
1.417748e-01,4.454049e-11,4.454049e-11,4.454049e-11,4.454049e-11,4.454049e-11
1.422179e-01,4.313982e-11,4.313982e-11,4.313982e-11,4.313982e-11,4.313982e-11
1.426609e-01,4.215112e-11,4.215112e-11,4.215112e-11,4.215112e-11,4.215112e-11
1.431040e-01,4.100182e-11,4.100182e-11,4.100182e-11,4.100182e-11,4.100182e-11
1.435470e-01,4.022360e-11,4.022360e-11,4.022360e-11,4.022360e-11,4.022360e-11
1.439901e-01,3.919668e-11,3.919668e-11,3.919668e-11,3.919668e-11,3.919668e-11
1.444331e-01,3.844764e-11,3.844764e-11,3.844764e-11,3.844764e-11,3.844764e-11
1.448762e-01,3.737383e-11,3.737383e-11,3.737383e-11,3.737383e-11,3.737383e-11
1.453192e-01,3.650581e-11,3.650581e-11,3.650581e-11,3.650581e-11,3.650581e-11
1.457623e-01,3.531729e-11,3.531729e-11,3.531729e-11,3.531729e-11,3.531729e-11
1.462053e-01,3.432083e-11,3.432083e-11,3.432083e-11,3.432083e-11,3.432083e-11
1.466484e-01,3.309614e-11,3.309614e-11,3.309614e-11,3.309614e-11,3.309614e-11
1.470914e-01,3.205964e-11,3.205964e-11,3.205964e-11,3.205964e-11,3.205964e-11
1.475344e-01,3.091247e-11,3.091247e-11,3.091247e-11,3.091247e-11,3.091247e-11
1.479775e-01,2.993959e-11,2.993959e-11,2.993959e-11,2.993959e-11,2.993959e-11
1.484205e-01,2.897166e-11,2.897166e-11,2.897166e-11,2.897166e-11,2.897166e-11
1.488636e-01,2.812933e-11,2.812933e-11,2.812933e-11,2.812933e-11,2.812933e-11
1.493066e-01,2.738345e-11,2.738345e-11,2.738345e-11,2.738345e-11,2.738345e-11
1.497497e-01,2.667688e-11,2.667688e-11,2.667688e-11,2.667688e-11,2.667688e-11
1.501927e-01,2.611446e-11,2.611446e-11,2.611446e-11,2.611446e-11,2.611446e-11
1.506358e-01,2.545929e-11,2.545929e-11,2.545929e-11,2.545929e-11,2.545929e-11
1.510788e-01,2.497919e-11,2.497919e-11,2.497919e-11,2.497919e-11,2.497919e-11
1.515219e-01,2.427323e-11,2.427323e-11,2.427323e-11,2.427323e-11,2.427323e-11
1.519649e-01,2.377488e-11,2.377488e-11,2.377488e-11,2.377488e-11,2.377488e-11
1.524080e-01,2.297671e-11,2.297671e-11,2.297671e-11,2.297671e-11,2.297671e-11
1.528510e-01,2.243672e-11,2.243672e-11,2.243672e-11,2.243672e-11,2.243672e-11
1.532940e-01,2.157648e-11,2.157648e-11,2.157648e-11,2.157648e-11,2.157648e-11
1.537371e-01,2.102235e-11,2.102235e-11,2.102235e-11,2.102235e-11,2.102235e-11
1.541801e-01,2.017684e-11,2.017684e-11,2.017684e-11,2.017684e-11,2.017684e-11
1.546232e-01,1.966081e-11,1.966081e-11,1.966081e-11,1.966081e-11,1.966081e-11
1.550662e-01,1.890782e-11,1.890782e-11,1.890782e-11,1.890782e-11,1.890782e-11
1.555093e-01,1.847720e-11,1.847720e-11,1.847720e-11,1.847720e-11,1.847720e-11
1.559523e-01,1.786976e-11,1.786976e-11,1.786976e-11,1.786976e-11,1.786976e-11
1.563954e-01,1.753182e-11,1.753182e-11,1.753182e-11,1.753182e-11,1.753182e-11
1.568384e-01,1.706905e-11,1.706905e-11,1.706905e-11,1.706905e-11,1.706905e-11
1.572815e-01,1.678736e-11,1.678736e-11,1.678736e-11,1.678736e-11,1.678736e-11
1.577245e-01,1.641826e-11,1.641826e-11,1.641826e-11,1.641826e-11,1.641826e-11
1.581676e-01,1.613469e-11,1.613469e-11,1.613469e-11,1.613469e-11,1.613469e-11
1.586106e-01,1.580987e-11,1.580987e-11,1.580987e-11,1.580987e-11,1.580987e-11
1.590537e-01,1.549205e-11,1.549205e-11,1.549205e-11,1.549205e-11,1.549205e-11
1.594967e-01,1.519511e-11,1.519511e-11,1.519511e-11,1.519511e-11,1.519511e-11
1.599397e-01,1.484297e-11,1.484297e-11,1.484297e-11,1.484297e-11,1.484297e-11
1.603828e-01,1.457802e-11,1.457802e-11,1.457802e-11,1.457802e-11,1.457802e-11
1.608258e-01,1.422294e-11,1.422294e-11,1.422294e-11,1.422294e-11,1.422294e-11
1.612689e-01,1.402052e-11,1.402052e-11,1.402052e-11,1.402052e-11,1.402052e-11
1.617119e-01,1.370267e-11,1.370267e-11,1.370267e-11,1.370267e-11,1.370267e-11
1.621550e-01,1.359090e-11,1.359090e-11,1.359090e-11,1.359090e-11,1.359090e-11
1.625980e-01,1.334430e-11,1.334430e-11,1.334430e-11,1.334430e-11,1.334430e-11
1.630411e-01,1.332005e-11,1.332005e-11,1.332005e-11,1.332005e-11,1.332005e-11
1.634841e-01,1.314801e-11,1.314801e-11,1.314801e-11,1.314801e-11,1.314801e-11
1.639272e-01,1.318260e-11,1.318260e-11,1.318260e-11,1.318260e-11,1.318260e-11
1.643702e-01,1.305398e-11,1.305398e-11,1.305398e-11,1.305398e-11,1.305398e-11
1.648133e-01,1.310168e-11,1.310168e-11,1.310168e-11,1.310168e-11,1.310168e-11
1.652563e-01,1.298142e-11,1.298142e-11,1.298142e-11,1.298142e-11,1.298142e-11
1.656993e-01,1.300392e-11,1.300392e-11,1.300392e-11,1.300392e-11,1.300392e-11
1.661424e-01,1.287268e-11,1.287268e-11,1.287268e-11,1.287268e-11,1.287268e-11
1.665854e-01,1.285665e-11,1.285665e-11,1.285665e-11,1.285665e-11,1.285665e-11
1.670285e-01,1.271672e-11,1.271672e-11,1.271672e-11,1.271672e-11,1.271672e-11
1.674715e-01,1.267148e-11,1.267148e-11,1.267148e-11,1.267148e-11,1.267148e-11
1.679146e-01,1.254198e-11,1.254198e-11,1.254198e-11,1.254198e-11,1.254198e-11
1.683576e-01,1.249030e-11,1.249030e-11,1.249030e-11,1.249030e-11,1.249030e-11
1.688007e-01,1.239287e-11,1.239287e-11,1.239287e-11,1.239287e-11,1.239287e-11
1.692437e-01,1.235326e-11,1.235326e-11,1.235326e-11,1.235326e-11,1.235326e-11
1.696868e-01,1.229693e-11,1.229693e-11,1.229693e-11,1.229693e-11,1.229693e-11
1.701298e-01,1.226277e-11,1.226277e-11,1.226277e-11,1.226277e-11,1.226277e-11
1.705729e-01,1.222533e-11,1.222533e-11,1.222533e-11,1.222533e-11,1.222533e-11
1.710159e-01,1.217258e-11,1.217258e-11,1.217258e-11,1.217258e-11,1.217258e-11
1.714590e-01,1.212135e-11,1.212135e-11,1.212135e-11,1.212135e-11,1.212135e-11
1.719020e-01,1.202075e-11,1.202075e-11,1.202075e-11,1.202075e-11,1.202075e-11
1.723450e-01,1.192569e-11,1.192569e-11,1.192569e-11,1.192569e-11,1.192569e-11
1.727881e-01,1.175760e-11,1.175760e-11,1.175760e-11,1.175760e-11,1.175760e-11
1.732311e-01,1.160881e-11,1.160881e-11,1.160881e-11,1.160881e-11,1.160881e-11
1.736742e-01,1.137795e-11,1.137795e-11,1.137795e-11,1.137795e-11,1.137795e-11
1.741172e-01,1.119065e-11,1.119065e-11,1.119065e-11,1.119065e-11,1.119065e-11
1.745603e-01,1.092024e-11,1.092024e-11,1.092024e-11,1.092024e-11,1.092024e-11
1.750033e-01,1.072543e-11,1.072543e-11,1.072543e-11,1.072543e-11,1.072543e-11
1.754464e-01,1.044729e-11,1.044729e-11,1.044729e-11,1.044729e-11,1.044729e-11
1.758894e-01,1.027701e-11,1.027701e-11,1.027701e-11,1.027701e-11,1.027701e-11
1.763325e-01,1.001677e-11,1.001677e-11,1.001677e-11,1.001677e-11,1.001677e-11
1.767755e-01,9.886515e-12,9.886515e-12,9.886515e-12,9.886515e-12,9.886515e-12
1.772186e-01,9.655102e-12,9.655102e-12,9.655102e-12,9.655102e-12,9.655102e-12
1.776616e-01,9.563126e-12,9.563126e-12,9.563126e-12,9.563126e-12,9.563126e-12
1.781046e-01,9.354363e-12,9.354363e-12,9.354363e-12,9.354363e-12,9.354363e-12
1.785477e-01,9.286304e-12,9.286304e-12,9.286304e-12,9.286304e-12,9.286304e-12
1.789907e-01,9.093303e-12,9.093303e-12,9.093303e-12,9.093303e-12,9.093303e-12
1.794338e-01,9.031517e-12,9.031517e-12,9.031517e-12,9.031517e-12,9.031517e-12
1.798768e-01,8.848063e-12,8.848063e-12,8.848063e-12,8.848063e-12,8.848063e-12
1.803199e-01,8.782098e-12,8.782098e-12,8.782098e-12,8.782098e-12,8.782098e-12
1.807629e-01,8.611868e-12,8.611868e-12,8.611868e-12,8.611868e-12,8.611868e-12
1.812060e-01,8.545271e-12,8.545271e-12,8.545271e-12,8.545271e-12,8.545271e-12
1.816490e-01,8.403766e-12,8.403766e-12,8.403766e-12,8.403766e-12,8.403766e-12
1.820921e-01,8.343635e-12,8.343635e-12,8.343635e-12,8.343635e-12,8.343635e-12
1.825351e-01,8.247670e-12,8.247670e-12,8.247670e-12,8.247670e-12,8.247670e-12
1.829782e-01,8.198096e-12,8.198096e-12,8.198096e-12,8.198096e-12,8.198096e-12
1.834212e-01,8.158304e-12,8.158304e-12,8.158304e-12,8.158304e-12,8.158304e-12
1.838643e-01,8.116367e-12,8.116367e-12,8.116367e-12,8.116367e-12,8.116367e-12
1.843073e-01,8.127216e-12,8.127216e-12,8.127216e-12,8.127216e-12,8.127216e-12
1.847503e-01,8.077575e-12,8.077575e-12,8.077575e-12,8.077575e-12,8.077575e-12
1.851934e-01,8.119691e-12,8.119691e-12,8.119691e-12,8.119691e-12,8.119691e-12
1.856364e-01,8.039595e-12,8.039595e-12,8.039595e-12,8.039595e-12,8.039595e-12
1.860795e-01,8.082726e-12,8.082726e-12,8.082726e-12,8.082726e-12,8.082726e-12
1.865225e-01,7.953776e-12,7.953776e-12,7.953776e-12,7.953776e-12,7.953776e-12
1.869656e-01,7.972457e-12,7.972457e-12,7.972457e-12,7.972457e-12,7.972457e-12
1.874086e-01,7.790175e-12,7.790175e-12,7.790175e-12,7.790175e-12,7.790175e-12
1.878517e-01,7.770887e-12,7.770887e-12,7.770887e-12,7.770887e-12,7.770887e-12
1.882947e-01,7.548983e-12,7.548983e-12,7.548983e-12,7.548983e-12,7.548983e-12
1.887378e-01,7.493388e-12,7.493388e-12,7.493388e-12,7.493388e-12,7.493388e-12
1.891808e-01,7.257024e-12,7.257024e-12,7.257024e-12,7.257024e-12,7.257024e-12
1.896239e-01,7.176783e-12,7.176783e-12,7.176783e-12,7.176783e-12,7.176783e-12
1.900669e-01,6.954198e-12,6.954198e-12,6.954198e-12,6.954198e-12,6.954198e-12
1.905099e-01,6.861301e-12,6.861301e-12,6.861301e-12,6.861301e-12,6.861301e-12
1.909530e-01,6.671719e-12,6.671719e-12,6.671719e-12,6.671719e-12,6.671719e-12
1.913960e-01,6.569353e-12,6.569353e-12,6.569353e-12,6.569353e-12,6.569353e-12
1.918391e-01,6.416806e-12,6.416806e-12,6.416806e-12,6.416806e-12,6.416806e-12
1.922821e-01,6.297737e-12,6.297737e-12,6.297737e-12,6.297737e-12,6.297737e-12
1.927252e-01,6.175202e-12,6.175202e-12,6.175202e-12,6.175202e-12,6.175202e-12
1.931682e-01,6.032665e-12,6.032665e-12,6.032665e-12,6.032665e-12,6.032665e-12
1.936113e-01,5.931654e-12,5.931654e-12,5.931654e-12,5.931654e-12,5.931654e-12
1.940543e-01,5.760049e-12,5.760049e-12,5.760049e-12,5.760049e-12,5.760049e-12
1.944974e-01,5.674889e-12,5.674889e-12,5.674889e-12,5.674889e-12,5.674889e-12
1.949404e-01,5.484203e-12,5.484203e-12,5.484203e-12,5.484203e-12,5.484203e-12
1.953835e-01,5.416572e-12,5.416572e-12,5.416572e-12,5.416572e-12,5.416572e-12
1.958265e-01,5.223442e-12,5.223442e-12,5.223442e-12,5.223442e-12,5.223442e-12
1.962695e-01,5.177517e-12,5.177517e-12,5.177517e-12,5.177517e-12,5.177517e-12
1.967126e-01,5.002838e-12,5.002838e-12,5.002838e-12,5.002838e-12,5.002838e-12
1.971556e-01,4.983190e-12,4.983190e-12,4.983190e-12,4.983190e-12,4.983190e-12
1.975987e-01,4.842349e-12,4.842349e-12,4.842349e-12,4.842349e-12,4.842349e-12
1.980417e-01,4.846761e-12,4.846761e-12,4.846761e-12,4.846761e-12,4.846761e-12
1.984848e-01,4.749129e-12,4.749129e-12,4.749129e-12,4.749129e-12,4.749129e-12
1.989278e-01,4.771610e-12,4.771610e-12,4.771610e-12,4.771610e-12,4.771610e-12
1.993709e-01,4.716580e-12,4.716580e-12,4.716580e-12,4.716580e-12,4.716580e-12
1.998139e-01,4.749711e-12,4.749711e-12,4.749711e-12,4.749711e-12,4.749711e-12
2.002570e-01,4.729616e-12,4.729616e-12,4.729616e-12,4.729616e-12,4.729616e-12
2.007000e-01,4.764689e-12,4.764689e-12,4.764689e-12,4.764689e-12,4.764689e-12
2.011431e-01,4.771166e-12,4.771166e-12,4.771166e-12,4.771166e-12,4.771166e-12
2.015861e-01,4.800123e-12,4.800123e-12,4.800123e-12,4.800123e-12,4.800123e-12
2.020292e-01,4.822983e-12,4.822983e-12,4.822983e-12,4.822983e-12,4.822983e-12
2.024722e-01,4.841151e-12,4.841151e-12,4.841151e-12,4.841151e-12,4.841151e-12
2.029152e-01,4.872853e-12,4.872853e-12,4.872853e-12,4.872853e-12,4.872853e-12
2.033583e-01,4.879956e-12,4.879956e-12,4.879956e-12,4.879956e-12,4.879956e-12
2.038013e-01,4.917908e-12,4.917908e-12,4.917908e-12,4.917908e-12,4.917908e-12
2.042444e-01,4.917044e-12,4.917044e-12,4.917044e-12,4.917044e-12,4.917044e-12
2.046874e-01,4.962117e-12,4.962117e-12,4.962117e-12,4.962117e-12,4.962117e-12
2.051305e-01,4.960895e-12,4.960895e-12,4.960895e-12,4.960895e-12,4.960895e-12
2.055735e-01,5.016093e-12,5.016093e-12,5.016093e-12,5.016093e-12,5.016093e-12
2.060166e-01,5.024130e-12,5.024130e-12,5.024130e-12,5.024130e-12,5.024130e-12
2.064596e-01,5.092192e-12,5.092192e-12,5.092192e-12,5.092192e-12,5.092192e-12
2.069027e-01,5.114763e-12,5.114763e-12,5.114763e-12,5.114763e-12,5.114763e-12
2.073457e-01,5.195935e-12,5.195935e-12,5.195935e-12,5.195935e-12,5.195935e-12
2.077888e-01,5.235357e-12,5.235357e-12,5.235357e-12,5.235357e-12,5.235357e-12
2.082318e-01,5.327703e-12,5.327703e-12,5.327703e-12,5.327703e-12,5.327703e-12
2.086748e-01,5.379227e-12,5.379227e-12,5.379227e-12,5.379227e-12,5.379227e-12
2.091179e-01,5.477298e-12,5.477298e-12,5.477298e-12,5.477298e-12,5.477298e-12
2.095609e-01,5.536378e-12,5.536378e-12,5.536378e-12,5.536378e-12,5.536378e-12
2.100040e-01,5.634532e-12,5.634532e-12,5.634532e-12,5.634532e-12,5.634532e-12
2.104470e-01,5.693262e-12,5.693262e-12,5.693262e-12,5.693262e-12,5.693262e-12
2.108901e-01,5.786529e-12,5.786529e-12,5.786529e-12,5.786529e-12,5.786529e-12
2.113331e-01,5.838184e-12,5.838184e-12,5.838184e-12,5.838184e-12,5.838184e-12
2.117762e-01,5.916843e-12,5.916843e-12,5.916843e-12,5.916843e-12,5.916843e-12
2.122192e-01,5.953905e-12,5.953905e-12,5.953905e-12,5.953905e-12,5.953905e-12
2.126623e-01,6.010007e-12,6.010007e-12,6.010007e-12,6.010007e-12,6.010007e-12
2.131053e-01,6.023225e-12,6.023225e-12,6.023225e-12,6.023225e-12,6.023225e-12
2.135484e-01,6.046271e-12,6.046271e-12,6.046271e-12,6.046271e-12,6.046271e-12
2.139914e-01,6.030372e-12,6.030372e-12,6.030372e-12,6.030372e-12,6.030372e-12
2.144345e-01,6.015663e-12,6.015663e-12,6.015663e-12,6.015663e-12,6.015663e-12
2.148775e-01,5.970537e-12,5.970537e-12,5.970537e-12,5.970537e-12,5.970537e-12
2.153205e-01,5.918637e-12,5.918637e-12,5.918637e-12,5.918637e-12,5.918637e-12
2.157636e-01,5.848244e-12,5.848244e-12,5.848244e-12,5.848244e-12,5.848244e-12
2.162066e-01,5.765239e-12,5.765239e-12,5.765239e-12,5.765239e-12,5.765239e-12
2.166497e-01,5.679851e-12,5.679851e-12,5.679851e-12,5.679851e-12,5.679851e-12
2.170927e-01,5.574856e-12,5.574856e-12,5.574856e-12,5.574856e-12,5.574856e-12
2.175358e-01,5.485152e-12,5.485152e-12,5.485152e-12,5.485152e-12,5.485152e-12
2.179788e-01,5.368459e-12,5.368459e-12,5.368459e-12,5.368459e-12,5.368459e-12
2.184219e-01,5.282121e-12,5.282121e-12,5.282121e-12,5.282121e-12,5.282121e-12
2.188649e-01,5.159485e-12,5.159485e-12,5.159485e-12,5.159485e-12,5.159485e-12
2.193080e-01,5.079380e-12,5.079380e-12,5.079380e-12,5.079380e-12,5.079380e-12
2.197510e-01,4.954541e-12,4.954541e-12,4.954541e-12,4.954541e-12,4.954541e-12
2.201941e-01,4.881535e-12,4.881535e-12,4.881535e-12,4.881535e-12,4.881535e-12
2.206371e-01,4.758963e-12,4.758963e-12,4.758963e-12,4.758963e-12,4.758963e-12
2.210801e-01,4.692685e-12,4.692685e-12,4.692685e-12,4.692685e-12,4.692685e-12
2.215232e-01,4.575925e-12,4.575925e-12,4.575925e-12,4.575925e-12,4.575925e-12
2.219662e-01,4.516489e-12,4.516489e-12,4.516489e-12,4.516489e-12,4.516489e-12
2.224093e-01,4.412583e-12,4.412583e-12,4.412583e-12,4.412583e-12,4.412583e-12
2.228523e-01,4.363563e-12,4.363563e-12,4.363563e-12,4.363563e-12,4.363563e-12
2.232954e-01,4.280025e-12,4.280025e-12,4.280025e-12,4.280025e-12,4.280025e-12
2.237384e-01,4.245306e-12,4.245306e-12,4.245306e-12,4.245306e-12,4.245306e-12
2.241815e-01,4.189313e-12,4.189313e-12,4.189313e-12,4.189313e-12,4.189313e-12
2.246245e-01,4.173805e-12,4.173805e-12,4.173805e-12,4.173805e-12,4.173805e-12
2.250676e-01,4.152058e-12,4.152058e-12,4.152058e-12,4.152058e-12,4.152058e-12
2.255106e-01,4.160039e-12,4.160039e-12,4.160039e-12,4.160039e-12,4.160039e-12
2.259537e-01,4.177494e-12,4.177494e-12,4.177494e-12,4.177494e-12,4.177494e-12
2.263967e-01,4.214082e-12,4.214082e-12,4.214082e-12,4.214082e-12,4.214082e-12
2.268398e-01,4.275116e-12,4.275116e-12,4.275116e-12,4.275116e-12,4.275116e-12
2.272828e-01,4.344789e-12,4.344789e-12,4.344789e-12,4.344789e-12,4.344789e-12
2.277258e-01,4.453225e-12,4.453225e-12,4.453225e-12,4.453225e-12,4.453225e-12
2.281689e-01,4.560077e-12,4.560077e-12,4.560077e-12,4.560077e-12,4.560077e-12
2.286119e-01,4.716580e-12,4.716580e-12,4.716580e-12,4.716580e-12,4.716580e-12
2.290550e-01,4.863196e-12,4.863196e-12,4.863196e-12,4.863196e-12,4.863196e-12
2.294980e-01,5.066662e-12,5.066662e-12,5.066662e-12,5.066662e-12,5.066662e-12
2.299411e-01,5.254132e-12,5.254132e-12,5.254132e-12,5.254132e-12,5.254132e-12
2.303841e-01,5.499253e-12,5.499253e-12,5.499253e-12,5.499253e-12,5.499253e-12
2.308272e-01,5.723317e-12,5.723317e-12,5.723317e-12,5.723317e-12,5.723317e-12
2.312702e-01,6.001279e-12,6.001279e-12,6.001279e-12,6.001279e-12,6.001279e-12
2.317133e-01,6.252885e-12,6.252885e-12,6.252885e-12,6.252885e-12,6.252885e-12
2.321563e-01,6.549466e-12,6.549466e-12,6.549466e-12,6.549466e-12,6.549466e-12
2.325994e-01,6.815945e-12,6.815945e-12,6.815945e-12,6.815945e-12,6.815945e-12
2.330424e-01,7.113505e-12,7.113505e-12,7.113505e-12,7.113505e-12,7.113505e-12
2.334854e-01,7.375222e-12,7.375222e-12,7.375222e-12,7.375222e-12,7.375222e-12
2.339285e-01,7.654825e-12,7.654825e-12,7.654825e-12,7.654825e-12,7.654825e-12
2.343715e-01,7.893875e-12,7.893875e-12,7.893875e-12,7.893875e-12,7.893875e-12
2.348146e-01,8.136835e-12,8.136835e-12,8.136835e-12,8.136835e-12,8.136835e-12
2.352576e-01,8.337728e-12,8.337728e-12,8.337728e-12,8.337728e-12,8.337728e-12
2.357007e-01,8.530898e-12,8.530898e-12,8.530898e-12,8.530898e-12,8.530898e-12
2.361437e-01,8.685164e-12,8.685164e-12,8.685164e-12,8.685164e-12,8.685164e-12
2.365868e-01,8.821856e-12,8.821856e-12,8.821856e-12,8.821856e-12,8.821856e-12
2.370298e-01,8.926838e-12,8.926838e-12,8.926838e-12,8.926838e-12,8.926838e-12
2.374729e-01,9.008291e-12,9.008291e-12,9.008291e-12,9.008291e-12,9.008291e-12
2.379159e-01,9.068126e-12,9.068126e-12,9.068126e-12,9.068126e-12,9.068126e-12
2.383590e-01,9.099651e-12,9.099651e-12,9.099651e-12,9.099651e-12,9.099651e-12
2.388020e-01,9.120059e-12,9.120059e-12,9.120059e-12,9.120059e-12,9.120059e-12
2.392450e-01,9.108237e-12,9.108237e-12,9.108237e-12,9.108237e-12,9.108237e-12
2.396881e-01,9.094398e-12,9.094398e-12,9.094398e-12,9.094398e-12,9.094398e-12
2.401311e-01,9.045800e-12,9.045800e-12,9.045800e-12,9.045800e-12,9.045800e-12
2.405742e-01,9.001682e-12,9.001682e-12,9.001682e-12,9.001682e-12,9.001682e-12
2.410172e-01,8.920780e-12,8.920780e-12,8.920780e-12,8.920780e-12,8.920780e-12
2.414603e-01,8.848654e-12,8.848654e-12,8.848654e-12,8.848654e-12,8.848654e-12
2.419033e-01,8.738531e-12,8.738531e-12,8.738531e-12,8.738531e-12,8.738531e-12
2.423464e-01,8.640199e-12,8.640199e-12,8.640199e-12,8.640199e-12,8.640199e-12
2.427894e-01,8.504767e-12,8.504767e-12,8.504767e-12,8.504767e-12,8.504767e-12
2.432325e-01,8.384813e-12,8.384813e-12,8.384813e-12,8.384813e-12,8.384813e-12
2.436755e-01,8.230622e-12,8.230622e-12,8.230622e-12,8.230622e-12,8.230622e-12
2.441186e-01,8.095205e-12,8.095205e-12,8.095205e-12,8.095205e-12,8.095205e-12
2.445616e-01,7.931191e-12,7.931191e-12,7.931191e-12,7.931191e-12,7.931191e-12
2.450047e-01,7.787849e-12,7.787849e-12,7.787849e-12,7.787849e-12,7.787849e-12
2.454477e-01,7.622529e-12,7.622529e-12,7.622529e-12,7.622529e-12,7.622529e-12
2.458907e-01,7.478518e-12,7.478518e-12,7.478518e-12,7.478518e-12,7.478518e-12
2.463338e-01,7.318458e-12,7.318458e-12,7.318458e-12,7.318458e-12,7.318458e-12
2.467768e-01,7.177124e-12,7.177124e-12,7.177124e-12,7.177124e-12,7.177124e-12
2.472199e-01,7.026112e-12,7.026112e-12,7.026112e-12,7.026112e-12,7.026112e-12
2.476629e-01,6.887543e-12,6.887543e-12,6.887543e-12,6.887543e-12,6.887543e-12
2.481060e-01,6.743205e-12,6.743205e-12,6.743205e-12,6.743205e-12,6.743205e-12
2.485490e-01,6.603234e-12,6.603234e-12,6.603234e-12,6.603234e-12,6.603234e-12
2.489921e-01,6.460977e-12,6.460977e-12,6.460977e-12,6.460977e-12,6.460977e-12
2.494351e-01,6.315354e-12,6.315354e-12,6.315354e-12,6.315354e-12,6.315354e-12
2.498782e-01,6.171425e-12,6.171425e-12,6.171425e-12,6.171425e-12,6.171425e-12
2.503212e-01,6.019274e-12,6.019274e-12,6.019274e-12,6.019274e-12,6.019274e-12
2.507643e-01,5.874413e-12,5.874413e-12,5.874413e-12,5.874413e-12,5.874413e-12
2.512073e-01,5.720233e-12,5.720233e-12,5.720233e-12,5.720233e-12,5.720233e-12
2.516503e-01,5.581047e-12,5.581047e-12,5.581047e-12,5.581047e-12,5.581047e-12
2.520934e-01,5.433678e-12,5.433678e-12,5.433678e-12,5.433678e-12,5.433678e-12
2.525364e-01,5.310903e-12,5.310903e-12,5.310903e-12,5.310903e-12,5.310903e-12
2.529795e-01,5.183387e-12,5.183387e-12,5.183387e-12,5.183387e-12,5.183387e-12
2.534225e-01,5.089747e-12,5.089747e-12,5.089747e-12,5.089747e-12,5.089747e-12
